ID,STATION_NAME,PROVINCE,slng,slat,statName交易,statName地图,经度差,纬度差,provName,id,statName,lng_x,lat_x,prov,Name,Province,lng_y,lat_y
S0080360460010,寻全路赣闽界寻乌,jiangxi,,,寻全路赣闽界寻乌,,,,jiangxi,,,,,,,,,
S0030360480070,昌栗路东段宜丰南,jiangxi,,,昌栗路东段宜丰南,,,,jiangxi,,,,,,宜丰南收费站,JIANG_XI,114.79216399999999,28.288456
S0038360510020,昌栗路西段万载西,jiangxi,,,昌栗路西段万载西,,,,jiangxi,,,,,,万载西收费站,JIANG_XI,114.17359599999999,28.023884999999996
S0041360530080,宁定路安定段安远南,jiangxi,,,宁定路安定段安远南,,,,jiangxi,,,,,,安远南收费站,JIANG_XI,115.36933,25.11492
S0033440010010,下村,guangdong,113.871726,22.794539999999998,下村,下村收费站,0.003994,0.00315,guangdong,2110038381.0,下村,113.87572,22.79139,guangdong,下村收费站,GUANG_DONG,113.715654,23.156826000000002
G1501440030020,榄核,guangdong,113.344435,22.863654999999998,榄核,,,,guangdong,,,,,,榄核收费站,GUANG_DONG,113.349856,22.861117
G0035440020030,乌塘,guangdong,114.62983200000001,23.037195999999998,乌塘,乌塘收费站,0.0043479999999999994,0.0025859999999999998,guangdong,2110038079.0,乌塘,114.63418,23.03461,guangdong,乌塘收费站,GUANG_DONG,114.63418899999999,23.034660000000002
S0047440012030,莲洲A,guangdong,113.224668,22.346405999999998,莲洲A,,,,guangdong,,,,,,,,,
G0001210040070,高升,liaoning,122.199808,41.356843,高升,高升收费站,0.005312,0.002317,liaoning,2110007640.0,高升,122.20512,41.359159999999996,liaoning,高升收费站,LIAO_NING,122.20506699999999,41.359177
G0011210020060,清堆子,liaoning,123.233202,39.841138,清堆子,,,,liaoning,,,,,,,,,
G0015210010300,石河,liaoning,121.825818,39.33672,石河,石河收费站,0.0050219999999999996,0.00098,liaoning,2110007784.0,石河,121.83084,39.3377,liaoning,石河收费站,LIAO_NING,121.83106000000001,39.338021000000005
G0011210030060,皮口,liaoning,122.311728,39.43933,皮口,皮口收费站,0.004922,0.00132,liaoning,2110007453.0,皮口,122.31665,39.44065,liaoning,皮口收费站,LIAO_NING,122.316781,39.440619
G0016210020050,锦州西,liaoning,121.06341499999999,41.072796999999994,锦州西,锦州西收费站,0.005385,0.001873,liaoning,2110007446.0,锦州西,121.0688,41.074670000000005,liaoning,锦州西收费站,LIAO_NING,121.069092,41.074789
G0025210020010,康平,liaoning,123.399924,42.727058,康平,康平收费站,0.006236,0.0023120000000000003,liaoning,2110007636.0,康平,123.40616000000001,42.72937,liaoning,康平收费站,LIAO_NING,123.405976,42.729338
G0025210020080,王府,liaoning,121.490991,42.071146999999996,王府,王府收费站,0.006089,0.0020829999999999998,liaoning,2110007695.0,王府,121.49708000000001,42.07323,liaoning,王府收费站,LIAO_NING,121.49708500000001,42.073238
G1113210020010,北李官,liaoning,123.27134299999999,41.792473,北李官,北李官收费站,0.006626999999999999,0.002327,liaoning,2110007601.0,北李官,123.27797,41.7948,liaoning,北李官收费站,LIAO_NING,123.276972,41.794569
G1113210020050,宁官东,liaoning,123.28203500000001,41.757873,宁官东,,,,liaoning,,,,,,宁官东收费站,LIAO_NING,123.28554199999999,41.756668
G2512210010040,义县,liaoning,121.267655,41.520086,义县,义县收费站,0.006225,0.0021739999999999997,liaoning,2110007753.0,义县,121.27388,41.522259999999996,liaoning,义县收费站,LIAO_NING,121.273726,41.522246
S0002210010010,法库,liaoning,123.440937,42.49295,法库,法库收费站,0.006123,0.00238,liaoning,2110007588.0,法库,123.44706000000001,42.495329999999996,liaoning,法库收费站,LIAO_NING,123.447124,42.495222999999996
S0017210010030,四面城,liaoning,123.99124199999999,42.924527000000005,四面城,四面城收费站,0.006528,0.001953,liaoning,2110007381.0,四面城,123.99776999999999,42.92648,liaoning,四面城收费站,LIAO_NING,123.99766899999999,42.926514000000005
G3014650010090,福海渔场匝道,xinjiang,87.215451,47.021195,福海渔场匝道,,,,xinjiang,,,,,,福海渔场收费站,XIN_JIANG,87.21812,47.022269
G1514360240030,上武路石塘,jiangxi,,,上武路石塘,,,,jiangxi,,,,,,石塘收费站,JIANG_XI,117.803661,28.100444
G0076360270030,赣崇路上犹西,jiangxi,,,赣崇路上犹西,,,,jiangxi,,,,,,上犹西收费站,JIANG_XI,114.517899,25.766094
G0060360280030,温厚路向塘,jiangxi,,,温厚路向塘,,,,jiangxi,,,,,,向塘收费站,JIANG_XI,115.921079,28.392491999999997
G0045360020030,泰赣路遂川,jiangxi,,,泰赣路遂川,,,,jiangxi,,,,,,遂川收费站,JIANG_XI,114.67974099999999,26.385096
S0029360160010,祈浮路西湖,jiangxi,,,祈浮路西湖,,,,jiangxi,,,,,,西湖收费站,JIANG_XI,117.189307,29.846987
S0049440010020,司前南,guangdong,112.83271699999999,22.494156,司前南,,,,guangdong,,,,,,司前南收费站,GUANG_DONG,112.83724,22.491056
G0004440030040,萝岗北,guangdong,113.52243899999999,23.146898,萝岗北,,,,guangdong,,,,,,萝岗北收费站,GUANG_DONG,113.52747600000001,23.144188
G0004440030140,东莞北,guangdong,113.697951,22.974418,东莞北,,,,guangdong,,,,,,东莞北收费站,GUANG_DONG,114.669606,23.029604
G0094440052020,顺德,guangdong,113.300601,22.833206,顺德,,,,guangdong,,,,,,顺德收费站,GUANG_DONG,113.305454,22.830778
S0039440010100,新联东,guangdong,113.440081,22.756772,新联东,,,,guangdong,,,,,,新联东收费站,GUANG_DONG,113.469875,22.759079
G0004440020130,太和,guangdong,113.41020900000001,23.348744,太和,,,,guangdong,,,,,,太和收费站,GUANG_DONG,113.370826,23.274001000000002
G0025440010040,蕉岭南,guangdong,116.161877,24.620173,蕉岭南,蕉岭南收费站,0.0044329999999999994,0.002323,guangdong,2110038222.0,蕉岭南,116.16631000000001,24.61785,guangdong,蕉岭南收费站,GUANG_DONG,116.166326,24.617898
