ID,STATION_TYPE
G0036410050030,RAMP_PLAZA
G0030410010040,RAMP_PLAZA
G0045410010030,RAMP_PLAZA
S0089410010060,RAMP_PLAZA
S0215530020030,RAMP_PLAZA
G0056530060030,RAMP_PLAZA
G0080530010050,RAMP_PLAZA
G5611530010090,RAMP_PLAZA
G0085530010040,RAMP_PLAZA
G0080530030020,RAMP_PLAZA
S0052130010050,RAMP_PLAZA
S0010330020040,RAMP_PLAZA
G0078530040030,RAMP_PLAZA
G5013500010043,RAMP_PLAZA
S0099430020030,MAIN_LINE_PLAZA
G0075500040040,RAMP_PLAZA
G0075500050010,RAMP_PLAZA
G0075520010080,RAMP_PLAZA
S0050520010090,RAMP_PLAZA
S0050520010070,RAMP_PLAZA
G0060520020040,RAMP_PLAZA
G0060520030060,RAMP_PLAZA
G0060520010070,RAMP_PLAZA
S0082520010030,RAMP_PLAZA
S0062520010050,RAMP_PLAZA
G0069520050020,RAMP_PLAZA
G0069520020020,RAMP_PLAZA
S0041360520030,RAMP_PLAZA
S0042360580040,RAMP_PLAZA
G060N360370030,RAMP_PLAZA
G0006630010030,RAMP_PLAZA
G0035360080060,RAMP_PLAZA
G0035360080070,RAMP_PLAZA
G0035360090040,RAMP_PLAZA
G6011360500020,RAMP_PLAZA
G2511150010040,RAMP_PLAZA
S0011110010040,RAMP_PLAZA
G0005110010070,RAMP_PLAZA
G0102110010040,RAMP_PLAZA
G0002110010060,RAMP_PLAZA
G0025320080030,RAMP_PLAZA
S0092320010020,RAMP_PLAZA
G0056430010310,MAIN_LINE_PLAZA
S0010430010090,MAIN_LINE_PLAZA
G04W2430030030,MAIN_LINE_PLAZA
S0011430040050,MAIN_LINE_PLAZA
G0056430020020,MAIN_LINE_PLAZA
S0050430010060,MAIN_LINE_PLAZA
G0085500010047,RAMP_PLAZA
S0033530010040,RAMP_PLAZA
G0093510060060,RAMP_PLAZA
G6517450010080,RAMP_PLAZA
G3014650010170,RAMP_PLAZA
G3015650010070,MAIN_LINE_PLAZA
S0011650010010,RAMP_PLAZA
S0201650010030,MAIN_LINE_PLAZA
S0051110010050,MAIN_LINE_PLAZA
G0030620090010,RAMP_PLAZA
G0030620120010,RAMP_PLAZA
G0075620020010,RAMP_PLAZA
S0028410060030,RAMP_PLAZA
G0004410060040,RAMP_PLAZA
G0004410040060,RAMP_PLAZA
G0040410020020,RAMP_PLAZA
G0045410040020,RAMP_PLAZA
G0055150020010,MAIN_LINE_PLAZA
S0006340010020,MAIN_LINE_PLAZA
G0065450120010,RAMP_PLAZA
G0030320010110,RAMP_PLAZA
S0055320020050,MAIN_LINE_PLAZA
S0068320010020,RAMP_PLAZA
G0094440073040,RAMP_PLAZA
G4216510010040,RAMP_PLAZA
G0045110010110,RAMP_PLAZA
G0045110010080,RAMP_PLAZA
G0030620060050,RAMP_PLAZA
G0040410030020,RAMP_PLAZA
G0007150010070,RAMP_PLAZA
S0024150010110,RAMP_PLAZA
G0001210060040,RAMP_PLAZA
G0011210010030,RAMP_PLAZA
G0011210020020,RAMP_PLAZA
G0016210010060,RAMP_PLAZA
G0016210020020,RAMP_PLAZA
G0016210020050,RAMP_PLAZA
G0025210020170,RAMP_PLAZA
G0091210020010,RAMP_PLAZA
G1212210010020,RAMP_PLAZA
G1212210010030,RAMP_PLAZA
G1113210020050,RAMP_PLAZA
S0014210010030,RAMP_PLAZA
G0065610110030,RAMP_PLAZA
G0065610060030,RAMP_PLAZA
G0070610040030,RAMP_PLAZA
G0070610010030,RAMP_PLAZA
G0005610030030,RAMP_PLAZA
G7611520010020,RAMP_PLAZA
G7612520010030,RAMP_PLAZA
G0060520050030,RAMP_PLAZA
G0056520040010,RAMP_PLAZA
G0076520020010,RAMP_PLAZA
G0076520010020,RAMP_PLAZA
S8511520010010,MAIN_LINE_PLAZA
G4215520010020,RAMP_PLAZA
G4215520010030,RAMP_PLAZA
G4215520010070,RAMP_PLAZA
G0056520020040,RAMP_PLAZA
G0070360130040,RAMP_PLAZA
G0030620080010,RAMP_PLAZA
G7011610020120,RAMP_PLAZA
S0008510010070,RAMP_PLAZA
S0024330020030,RAMP_PLAZA
G0104320030010,MAIN_LINE_PLAZA
S0201630010050,MAIN_LINE_PLAZA
G0045360140090,RAMP_PLAZA
G0045360150020,RAMP_PLAZA
S0104630010010,MAIN_LINE_PLAZA
G0056360220020,RAMP_PLAZA
G3011630010010,MAIN_LINE_PLAZA
G0045150040060,RAMP_PLAZA
G0045150030070,RAMP_PLAZA
G5012510020010,RAMP_PLAZA
S0006510010010,MAIN_LINE_PLAZA
S0018510020020,RAMP_PLAZA
G0040410040020,RAMP_PLAZA
S0060410060010,RAMP_PLAZA
G0006150100010,RAMP_PLAZA
G0006150100020,RAMP_PLAZA
G0065150030040,RAMP_PLAZA
G0005510440060,RAMP_PLAZA
G0085510570040,RAMP_PLAZA
G0070640010070,MAIN_LINE_PLAZA
G0005510030020,RAMP_PLAZA
G0317510010030,RAMP_PLAZA
G4217510020050,RAMP_PLAZA
G0601640010030,MAIN_LINE_PLAZA
S0402230010070,RAMP_PLAZA
G2513320020040,RAMP_PLAZA
G5611530010040,RAMP_PLAZA
S0050530010010,MAIN_LINE_PLAZA
G0056530080090,RAMP_PLAZA
G5601530010060,MAIN_LINE_PLAZA
S0043530010010,MAIN_LINE_PLAZA
G0030410030100,RAMP_PLAZA
G0030410030010,RAMP_PLAZA
G0075510020090,RAMP_PLAZA
S0002510030030,RAMP_PLAZA
G0025320020110,RAMP_PLAZA
G0025320050010,RAMP_PLAZA
S0092320010010,MAIN_LINE_PLAZA
S0230320010010,MAIN_LINE_PLAZA
S0323320010010,MAIN_LINE_PLAZA
G0065500080040,RAMP_PLAZA
S0244320010010,MAIN_LINE_PLAZA
G0004410060050,RAMP_PLAZA
G0055410060010,RAMP_PLAZA
S0049410040010,RAMP_PLAZA
S0011430030030,MAIN_LINE_PLAZA
G0076430010050,MAIN_LINE_PLAZA
G0076430010060,MAIN_LINE_PLAZA
G0055430050040,MAIN_LINE_PLAZA
G0055430040140,MAIN_LINE_PLAZA
S0019320030040,MAIN_LINE_PLAZA
S0075320010030,RAMP_PLAZA
S0031430010040,MAIN_LINE_PLAZA
G0015440040060,RAMP_PLAZA
G0094440020040,RAMP_PLAZA
G1501440020030,RAMP_PLAZA
G0003350020020,MAIN_LINE_PLAZA
S0081410030040,RAMP_PLAZA
G4201510010060,RAMP_PLAZA
G4201510020040,RAMP_PLAZA
S0040510430020,RAMP_PLAZA
S0066510010090,RAMP_PLAZA
S0022510010010,RAMP_PLAZA
G0085510570050,RAMP_PLAZA
G0005510030060,RAMP_PLAZA
G0005510030040,RAMP_PLAZA
S0021510200040,RAMP_PLAZA
S0310630010020,RAMP_PLAZA
G7211450020040,RAMP_PLAZA
S0048320020030,RAMP_PLAZA
S0049320030010,RAMP_PLAZA
G0072430030590,MAIN_LINE_PLAZA
S0081430010020,MAIN_LINE_PLAZA
G0065430010030,MAIN_LINE_PLAZA
G0015440040070,RAMP_PLAZA
G0080440032040,RAMP_PLAZA
G0035440020170,MAIN_LINE_PLAZA
G0050500010050,RAMP_PLAZA
S0105130010010,RAMP_PLAZA
G0006130020030,RAMP_PLAZA
G0005130050010,RAMP_PLAZA
G0004130020120,RAMP_PLAZA
S0010130020030,RAMP_PLAZA
G0085500020050,RAMP_PLAZA
S0001520010020,RAMP_PLAZA
S0089520010090,RAMP_PLAZA
G0075520010050,RAMP_PLAZA
G7612520010040,RAMP_PLAZA
G0056520040050,RAMP_PLAZA
G7611520020030,RAMP_PLAZA
S0002510030060,RAMP_PLAZA
G0085510570080,RAMP_PLAZA
G2012640010010,MAIN_LINE_PLAZA
S0021510200060,RAMP_PLAZA
G0007150030110,RAMP_PLAZA
G0065150010020,MAIN_LINE_PLAZA
S0008510010040,RAMP_PLAZA
G0004430020210,RAMP_PLAZA
G0085500010030,RAMP_PLAZA
G0060520010020,RAMP_PLAZA
S0015520020030,RAMP_PLAZA
G0056520030010,RAMP_PLAZA
S0011510010010,MAIN_LINE_PLAZA
S0060640010010,MAIN_LINE_PLAZA
G0065440010090,RAMP_PLAZA
G6011440010040,RAMP_PLAZA
G0015440080020,RAMP_PLAZA
G15W3440040050,RAMP_PLAZA
G15W3440010010,RAMP_PLAZA
G0065510010100,RAMP_PLAZA
G0005510050100,RAMP_PLAZA
G4215510020040,RAMP_PLAZA
G4215510020060,RAMP_PLAZA
G4215510010010,MAIN_LINE_PLAZA
G4215510010050,RAMP_PLAZA
S0002510030040,RAMP_PLAZA
S0098410010010,RAMP_PLAZA
G4218510010070,RAMP_PLAZA
S0020440010120,RAMP_PLAZA
S0029440010020,RAMP_PLAZA
G0078440060030,RAMP_PLAZA
S0082520020010,RAMP_PLAZA
G0078450080090,RAMP_PLAZA
S0043450010030,RAMP_PLAZA
G0065450080020,RAMP_PLAZA
G0072450080030,RAMP_PLAZA
S0031450020010,RAMP_PLAZA
G0006150070010,RAMP_PLAZA
G0006150080020,RAMP_PLAZA
G0007150010020,RAMP_PLAZA
G0006150010020,RAMP_PLAZA
G0006150050010,RAMP_PLAZA
G0422440010030,RAMP_PLAZA
S0029440010030,RAMP_PLAZA
G0078440060090,RAMP_PLAZA
G1523440010060,RAMP_PLAZA
G0025130010040,RAMP_PLAZA
G0095130060040,RAMP_PLAZA
G1811130010040,RAMP_PLAZA
S0032130010020,RAMP_PLAZA
G0045130010010,RAMP_PLAZA
G0002130020010,RAMP_PLAZA
G0002130010020,RAMP_PLAZA
G0004130020050,RAMP_PLAZA
G0004130020190,RAMP_PLAZA
G0007130020010,RAMP_PLAZA
S0071430020050,RAMP_PLAZA
G0004420010030,RAMP_PLAZA
G4213420030020,RAMP_PLAZA
G4213420030060,RAMP_PLAZA
G0045420010020,RAMP_PLAZA
G0015310020100,RAMP_PLAZA
G0055140460010,RAMP_PLAZA
S0080140620030,RAMP_PLAZA
S0087140750010,RAMP_PLAZA
S0080140630010,RAMP_PLAZA
G0005140650020,RAMP_PLAZA
G0005140290020,RAMP_PLAZA
G0005140520040,RAMP_PLAZA
G0035360120040,MAIN_LINE_PLAZA
G0072360390020,RAMP_PLAZA
G0045360140050,RAMP_PLAZA
G0015440030020,RAMP_PLAZA
G0080440010050,RAMP_PLAZA
G0004440030210,RAMP_PLAZA
S0032440012060,RAMP_PLAZA
S0004440010060,RAMP_PLAZA
G0035440020160,RAMP_PLAZA
G004W440040070,RAMP_PLAZA
G1501440030020,RAMP_PLAZA
G0015310030010,RAMP_PLAZA
G0050310010020,MAIN_LINE_PLAZA
S0032310010040,RAMP_PLAZA
G0093500010110,MAIN_LINE_PLAZA
G0006110010100,RAMP_PLAZA
G0005110010100,RAMP_PLAZA
G0002110010070,RAMP_PLAZA
S0011110030060,RAMP_PLAZA
S0011110030020,RAMP_PLAZA
S0017510010040,RAMP_PLAZA
G0005510440070,RAMP_PLAZA
G0005510030080,RAMP_PLAZA
S0013130010050,RAMP_PLAZA
G1816640020060,MAIN_LINE_PLAZA
S0030640010020,MAIN_LINE_PLAZA
S0050130010080,RAMP_PLAZA
G0018130030010,RAMP_PLAZA
G0045130020070,RAMP_PLAZA
S5101450010040,RAMP_PLAZA
G0065450040030,RAMP_PLAZA
S0012230010030,RAMP_PLAZA
S0051110010030,RAMP_PLAZA
G4501110010080,RAMP_PLAZA
G0030620120030,RAMP_PLAZA
G0040410010080,RAMP_PLAZA
G3001410010010,RAMP_PLAZA
G3001410010070,RAMP_PLAZA
S0049410010010,RAMP_PLAZA
S0001120010050,RAMP_PLAZA
G001N120010030,RAMP_PLAZA
G0204320030010,MAIN_LINE_PLAZA
G4011320010060,RAMP_PLAZA
S0049320040010,RAMP_PLAZA
S0055320010010,RAMP_PLAZA
S0227320010010,MAIN_LINE_PLAZA
G1516320020010,RAMP_PLAZA
G1516320020020,RAMP_PLAZA
S0029320010120,RAMP_PLAZA
G0056430010330,MAIN_LINE_PLAZA
G5513430030860,MAIN_LINE_PLAZA
S0080430010250,MAIN_LINE_PLAZA
G0025330030090,RAMP_PLAZA
G0025330020020,RAMP_PLAZA
S0012330010040,RAMP_PLAZA
G1501330010030,RAMP_PLAZA
G0015330080040,MAIN_LINE_PLAZA
G0015330110010,RAMP_PLAZA
G0015330110050,RAMP_PLAZA
S0024330010010,RAMP_PLAZA
G0060330020100,RAMP_PLAZA
G0025330030050,RAMP_PLAZA
G060N330020070,RAMP_PLAZA
G015W330010020,RAMP_PLAZA
S0013330010070,RAMP_PLAZA
G0056330010050,RAMP_PLAZA
G0092330010050,RAMP_PLAZA
G1512330030060,RAMP_PLAZA
G0001220030030,RAMP_PLAZA
G0012220020060,RAMP_PLAZA
G0012220030010,RAMP_PLAZA
G0012220030030,RAMP_PLAZA
G0012220030050,RAMP_PLAZA
G0012220060030,RAMP_PLAZA
G0025220010010,RAMP_PLAZA
G0025220020020,RAMP_PLAZA
G0045220010030,RAMP_PLAZA
G1112220010020,RAMP_PLAZA
G1212220010110,RAMP_PLAZA
S0001120010030,RAMP_PLAZA
S0030120010040,RAMP_PLAZA
G2518440010120,RAMP_PLAZA
G0085610030030,RAMP_PLAZA
G0020370050040,RAMP_PLAZA
G0056360220050,RAMP_PLAZA
G1517360400010,RAMP_PLAZA
S0022360430020,RAMP_PLAZA
G0005510090040,RAMP_PLAZA
G0005510060020,RAMP_PLAZA
G0005510050040,RAMP_PLAZA
S0018510020080,RAMP_PLAZA
S0017510010010,MAIN_LINE_PLAZA
S0026410010030,RAMP_PLAZA
G0040410030030,RAMP_PLAZA
G0040410040010,RAMP_PLAZA
G0045410080020,RAMP_PLAZA
S0082410020030,RAMP_PLAZA
S0049410090020,RAMP_PLAZA
S0017340010010,RAMP_PLAZA
G0040340010030,RAMP_PLAZA
G0002370130060,RAMP_PLAZA
G0005510020010,RAMP_PLAZA
G0055430020330,MAIN_LINE_PLAZA
G0065430020110,MAIN_LINE_PLAZA
G0060430030040,MAIN_LINE_PLAZA
S0011430010060,MAIN_LINE_PLAZA
G0015440040020,RAMP_PLAZA
S0017440020030,RAMP_PLAZA
G2518440010060,RAMP_PLAZA
G0035440030050,RAMP_PLAZA
G0056530080020,RAMP_PLAZA
G8511530020020,RAMP_PLAZA
G0056530120080,RAMP_PLAZA
G8511530010120,RAMP_PLAZA
G1212220010130,RAMP_PLAZA
G4512220030030,RAMP_PLAZA
S0010220010010,RAMP_PLAZA
S0010220010020,RAMP_PLAZA
S0026220020080,RAMP_PLAZA
S2611220010030,RAMP_PLAZA
G1501310050010,RAMP_PLAZA
G0042500040090,RAMP_PLAZA
G0018140100040,RAMP_PLAZA
G0055140170050,RAMP_PLAZA
G0055140170060,RAMP_PLAZA
G0005140530010,RAMP_PLAZA
S0076140550060,RAMP_PLAZA
S0076140550020,RAMP_PLAZA
G0070360040070,RAMP_PLAZA
G0004440030060,RAMP_PLAZA
G0004440030360,RAMP_PLAZA
S0004440010030,RAMP_PLAZA
G0035440020100,RAMP_PLAZA
G0015440060020,RAMP_PLAZA
S0032310010060,RAMP_PLAZA
G0020140400020,RAMP_PLAZA
G0020140410030,RAMP_PLAZA
G2516140510030,RAMP_PLAZA
G0059140250050,RAMP_PLAZA
S0046360380090,RAMP_PLAZA
G060N360200060,RAMP_PLAZA
G0095130040010,RAMP_PLAZA
S2201450010020,RAMP_PLAZA
S0031450010030,RAMP_PLAZA
G0085610030040,RAMP_PLAZA
G0002320020030,RAMP_PLAZA
G0002320050040,RAMP_PLAZA
G0030320010060,RAMP_PLAZA
S0068320010040,RAMP_PLAZA
S0024330020010,RAMP_PLAZA
S0067130010020,RAMP_PLAZA
S0004310010010,MAIN_LINE_PLAZA
S0026310010010,RAMP_PLAZA
G0069500010010,RAMP_PLAZA
G0070360190020,RAMP_PLAZA
S0012110010040,MAIN_LINE_PLAZA
S0024150010130,MAIN_LINE_PLAZA
G003W340030010,RAMP_PLAZA
G0036340030040,RAMP_PLAZA
G0040340020060,RAMP_PLAZA
S0022340010010,RAMP_PLAZA
G5011340010020,RAMP_PLAZA
G5011340010030,RAMP_PLAZA
G0050340010050,RAMP_PLAZA
G0050340020010,RAMP_PLAZA
G0036340010050,RAMP_PLAZA
G0094440053040,RAMP_PLAZA
G0035440020090,RAMP_PLAZA
G0094440080010,RAMP_PLAZA
G04W2440010160,MAIN_LINE_PLAZA
G0015440020010,RAMP_PLAZA
G4501110060040,RAMP_PLAZA
G0030620100010,RAMP_PLAZA
G0030620100040,RAMP_PLAZA
G0030620130020,RAMP_PLAZA
G0030620120020,RAMP_PLAZA
G0022620060010,RAMP_PLAZA
G0030410020020,RAMP_PLAZA
G0030410050060,RAMP_PLAZA
G0004410040010,RAMP_PLAZA
G0004410040040,RAMP_PLAZA
S0020210010020,RAMP_PLAZA
G1816640020030,MAIN_LINE_PLAZA
S0022130010040,RAMP_PLAZA
G0065450070010,RAMP_PLAZA
G015W320020050,RAMP_PLAZA
G2501320030080,RAMP_PLAZA
S0085320010050,RAMP_PLAZA
S0231320010010,MAIN_LINE_PLAZA
G0065500010020,RAMP_PLAZA
S0035520010040,RAMP_PLAZA
G1517360310010,RAMP_PLAZA
G0060360060030,RAMP_PLAZA
G0035360080030,RAMP_PLAZA
G0016150030050,RAMP_PLAZA
G0094440020030,RAMP_PLAZA
S0051440020070,MAIN_LINE_PLAZA
S0051440020060,RAMP_PLAZA
G1501440030010,RAMP_PLAZA
G0022620010050,RAMP_PLAZA
S0032410020010,RAMP_PLAZA
S0032410030020,RAMP_PLAZA
S0022410030020,RAMP_PLAZA
S0012340020010,RAMP_PLAZA
G0042510030050,RAMP_PLAZA
S0017510010050,RAMP_PLAZA
G0005510440100,RAMP_PLAZA
S0010430010020,MAIN_LINE_PLAZA
G0065430010050,MAIN_LINE_PLAZA
G0015440040110,MAIN_LINE_PLAZA
G0056530120070,RAMP_PLAZA
S0019370010010,RAMP_PLAZA
S0019370010030,RAMP_PLAZA
G0016210030020,RAMP_PLAZA
G1113210070030,RAMP_PLAZA
G1212210020040,RAMP_PLAZA
S0002210010010,RAMP_PLAZA
S0012210020040,RAMP_PLAZA
S0014210010040,RAMP_PLAZA
S0019210010070,RAMP_PLAZA
G0020610020050,RAMP_PLAZA
G0020610020030,RAMP_PLAZA
S0051120010020,RAMP_PLAZA
G2501120010040,RAMP_PLAZA
G04W2430050020,MAIN_LINE_PLAZA
G0078440020020,RAMP_PLAZA
G0080440020030,RAMP_PLAZA
G0080440031030,RAMP_PLAZA
G0056530090110,RAMP_PLAZA
G5601530020060,RAMP_PLAZA
S0016530010020,RAMP_PLAZA
G8011530010040,RAMP_PLAZA
G0005530010010,RAMP_PLAZA
G8512530010030,RAMP_PLAZA
G8511530060020,RAMP_PLAZA
S0240530010020,RAMP_PLAZA
G0069500010020,RAMP_PLAZA
S0025520020070,RAMP_PLAZA
G5515500010030,RAMP_PLAZA
G0060360060050,RAMP_PLAZA
G0035360090010,RAMP_PLAZA
G0045150020020,RAMP_PLAZA
G0045150020040,RAMP_PLAZA
S0032110010120,RAMP_PLAZA
S0011110030070,RAMP_PLAZA
G0030620100030,RAMP_PLAZA
S0022410020010,RAMP_PLAZA
G0040410040040,RAMP_PLAZA
S0060410030010,RAMP_PLAZA
G0022610010050,RAMP_PLAZA
G0020610030020,RAMP_PLAZA
G0030610010080,RAMP_PLAZA
G0030610020030,MAIN_LINE_PLAZA
G0030610010100,RAMP_PLAZA
G0030610030010,MAIN_LINE_PLAZA
G0030610030160,RAMP_PLAZA
G0030610030130,RAMP_PLAZA
G5513430010730,MAIN_LINE_PLAZA
G0060430020510,MAIN_LINE_PLAZA
G04W2430030040,MAIN_LINE_PLAZA
S0031430010020,MAIN_LINE_PLAZA
S0091430010040,MAIN_LINE_PLAZA
S0070430030010,MAIN_LINE_PLAZA
S0050530010050,RAMP_PLAZA
G0056530060010,MAIN_LINE_PLAZA
G0056530090030,RAMP_PLAZA
S0400530010030,RAMP_PLAZA
S0215530020010,RAMP_PLAZA
G0085530030070,RAMP_PLAZA
G0056530080080,RAMP_PLAZA
G5615530040040,MAIN_LINE_PLAZA
G0006630070090,RAMP_PLAZA
G6011360490050,RAMP_PLAZA
G0094440073060,RAMP_PLAZA
G0094440040010,RAMP_PLAZA
S0096410020010,RAMP_PLAZA
S0060410050010,RAMP_PLAZA
G4012340010010,RAMP_PLAZA
G0020610030010,RAMP_PLAZA
G0020610020020,RAMP_PLAZA
G0030610030110,RAMP_PLAZA
G0078450080050,RAMP_PLAZA
G0069450010040,RAMP_PLAZA
S0043450010060,RAMP_PLAZA
X0599450010010,RAMP_PLAZA
S0052450040010,RAMP_PLAZA
G0080450060040,RAMP_PLAZA
G0072450030020,RAMP_PLAZA
S0060450020060,RAMP_PLAZA
G2518450010020,RAMP_PLAZA
S0215530010010,MAIN_LINE_PLAZA
G0056530070040,RAMP_PLAZA
G0085530040030,RAMP_PLAZA
G5601530010030,RAMP_PLAZA
G5611530010060,RAMP_PLAZA
G5615530030070,RAMP_PLAZA
G8511530060050,RAMP_PLAZA
G0001130010160,RAMP_PLAZA
G030N610010080,RAMP_PLAZA
S0107610030010,MAIN_LINE_PLAZA
S2401130010010,RAMP_PLAZA
S0072130020020,RAMP_PLAZA
G0018130030020,RAMP_PLAZA
G0025130010020,RAMP_PLAZA
G0095130030040,RAMP_PLAZA
S0010130030010,RAMP_PLAZA
G0075450060030,RAMP_PLAZA
G0078450080080,RAMP_PLAZA
G0069450010050,RAMP_PLAZA
XA064450010010,RAMP_PLAZA
G0025320070040,RAMP_PLAZA
S0340320010010,MAIN_LINE_PLAZA
G0035440010030,RAMP_PLAZA
G2518440010090,RAMP_PLAZA
G2518440010110,RAMP_PLAZA
G8511530010130,RAMP_PLAZA
G5615530030050,RAMP_PLAZA
S0001520010030,RAMP_PLAZA
S0050520010120,RAMP_PLAZA
G0075520020050,RAMP_PLAZA
S4512520010010,MAIN_LINE_PLAZA
S0003520010010,RAMP_PLAZA
S0003520010020,RAMP_PLAZA
S0055520040010,RAMP_PLAZA
S0045140010030,MAIN_LINE_PLAZA
S0076140550070,RAMP_PLAZA
G0003350030020,MAIN_LINE_PLAZA
S0012350040080,MAIN_LINE_PLAZA
G0076350040010,MAIN_LINE_PLAZA
G0015350010080,MAIN_LINE_PLAZA
G2517350040010,MAIN_LINE_PLAZA
G0015350050010,MAIN_LINE_PLAZA
G1514350010050,MAIN_LINE_PLAZA
S7221350010010,MAIN_LINE_PLAZA
S0012350010010,MAIN_LINE_PLAZA
S0012350020010,MAIN_LINE_PLAZA
G0045410060030,RAMP_PLAZA
G0036410010060,RAMP_PLAZA
G0045130020010,RAMP_PLAZA
G0003130010040,RAMP_PLAZA
S0032130010050,RAMP_PLAZA
G0007130010020,RAMP_PLAZA
G0006130020050,RAMP_PLAZA
S0072130010040,RAMP_PLAZA
G0020130010060,RAMP_PLAZA
G0022130010040,RAMP_PLAZA
S0003130010060,RAMP_PLAZA
S0402230020020,RAMP_PLAZA
S0070430020020,MAIN_LINE_PLAZA
G0035440010100,RAMP_PLAZA
G0002120030030,RAMP_PLAZA
G0324530010040,RAMP_PLAZA
G0007650030080,RAMP_PLAZA
G0030650030010,RAMP_PLAZA
G3014650010070,RAMP_PLAZA
G3015650010010,RAMP_PLAZA
G0045360680050,RAMP_PLAZA
G0056360290030,RAMP_PLAZA
G0005610010040,RAMP_PLAZA
G0085610010070,RAMP_PLAZA
G0022610010070,RAMP_PLAZA
G0040610010080,RAMP_PLAZA
G0065610010030,RAMP_PLAZA
G0040610020020,RAMP_PLAZA
G0065610030050,RAMP_PLAZA
G065W610010060,RAMP_PLAZA
G065W610020010,RAMP_PLAZA
G065W610020030,RAMP_PLAZA
S0107610020010,MAIN_LINE_PLAZA
S0105510010030,RAMP_PLAZA
G0093510070030,RAMP_PLAZA
G0076510010050,RAMP_PLAZA
S0066510010020,RAMP_PLAZA
S0066510010060,RAMP_PLAZA
G0065610130030,RAMP_PLAZA
G0065610130090,RAMP_PLAZA
G0070610010060,RAMP_PLAZA
G0070610020050,RAMP_PLAZA
G0085610010050,RAMP_PLAZA
G0020610010020,RAMP_PLAZA
G0022610010060,RAMP_PLAZA
S0001610010040,MAIN_LINE_PLAZA
X0229610010010,MAIN_LINE_PLAZA
G0076510010140,RAMP_PLAZA
G0065510020020,RAMP_PLAZA
S0066510010050,RAMP_PLAZA
S0066510010080,RAMP_PLAZA
S0015640010010,MAIN_LINE_PLAZA
G0615630030080,RAMP_PLAZA
G4512230030040,RAMP_PLAZA
G0010230040060,RAMP_PLAZA
G0010230040080,RAMP_PLAZA
G1012230010010,MAIN_LINE_PLAZA
G4512230030050,RAMP_PLAZA
G0011230020060,RAMP_PLAZA
G4512230030030,RAMP_PLAZA
G3015650010020,RAMP_PLAZA
G0050500030010,RAMP_PLAZA
G0045440010050,RAMP_PLAZA
G0055440010120,RAMP_PLAZA
S0003440020040,RAMP_PLAZA
G0025440060010,RAMP_PLAZA
S0041440010020,RAMP_PLAZA
S0023440010060,RAMP_PLAZA
G15W3440020040,RAMP_PLAZA
G0055440010060,RAMP_PLAZA
G0065610130080,RAMP_PLAZA
G0045230010030,RAMP_PLAZA
G4512230020010,RAMP_PLAZA
G0042510010020,RAMP_PLAZA
G0085510040070,RAMP_PLAZA
G4216510020020,RAMP_PLAZA
G0075510040020,RAMP_PLAZA
G0075510040050,RAMP_PLAZA
G0042510040120,RAMP_PLAZA
S0040510020100,RAMP_PLAZA
G0042510020030,RAMP_PLAZA
G2012640010030,MAIN_LINE_PLAZA
G0025320080080,RAMP_PLAZA
G0104320010010,MAIN_LINE_PLAZA
G0204320020010,MAIN_LINE_PLAZA
G0328320040010,MAIN_LINE_PLAZA
G0004410030030,RAMP_PLAZA
G3001410010040,RAMP_PLAZA
G0045410010040,RAMP_PLAZA
S0088410020050,RAMP_PLAZA
S0024150010120,RAMP_PLAZA
G0080450060080,RAMP_PLAZA
S0060450030020,RAMP_PLAZA
G0080450060010,RAMP_PLAZA
G0078450080040,RAMP_PLAZA
G7211450020050,RAMP_PLAZA
X0594450010010,RAMP_PLAZA
G2518450010010,RAMP_PLAZA
G0078450070050,RAMP_PLAZA
G0065450010010,RAMP_PLAZA
S0009320020030,RAMP_PLAZA
S0048320020020,RAMP_PLAZA
S0323320030010,MAIN_LINE_PLAZA
G0030650010060,MAIN_LINE_PLAZA
G0085500010020,RAMP_PLAZA
G0093500010060,RAMP_PLAZA
S0101500090010,RAMP_PLAZA
G0004440030010,RAMP_PLAZA
G0015440030080,RAMP_PLAZA
G0015440090030,RAMP_PLAZA
G0015440010070,RAMP_PLAZA
S0032440012070,RAMP_PLAZA
G04W3440012040,RAMP_PLAZA
G15W3440010090,RAMP_PLAZA
G004E440010090,RAMP_PLAZA
S0023440010020,RAMP_PLAZA
S0041440010060,RAMP_PLAZA
G0065440010050,RAMP_PLAZA
G0045440010020,RAMP_PLAZA
G2012640010080,MAIN_LINE_PLAZA
G5013510010050,RAMP_PLAZA
S0002310010010,MAIN_LINE_PLAZA
S0032310010020,RAMP_PLAZA
G0015310030020,RAMP_PLAZA
G0015310020050,RAMP_PLAZA
G0015310020060,RAMP_PLAZA
G1501310050030,RAMP_PLAZA
G0050310010060,RAMP_PLAZA
S0030520040030,RAMP_PLAZA
G0069520040010,RAMP_PLAZA
S0077520010020,RAMP_PLAZA
S0050520010020,RAMP_PLAZA
G0076520030040,RAMP_PLAZA
G0075520030020,RAMP_PLAZA
G0093500020030,RAMP_PLAZA
G0056520020020,RAMP_PLAZA
G0069520010020,RAMP_PLAZA
G0069520030030,RAMP_PLAZA
G3012650010010,MAIN_LINE_PLAZA
G0070360130010,RAMP_PLAZA
G0070360130020,RAMP_PLAZA
G0056360230040,RAMP_PLAZA
G0078440030030,RAMP_PLAZA
S0101500090020,RAMP_PLAZA
