ID,STATION_NAME,PROVINCE,slng,slat,statName交易,statName地图,经度差,纬度差,provName,id,statName,lng_x,lat_x,prov,Name,Province,lng_y,lat_y,STATION_ID,STATION_Name,STATION_PRO,STATION_TYPE,STATION_LNG,STATION_LAT,DATA_FROM_SOURCE
S0012330010070,新塍,zhejiang,120.599181,30.823866,新塍,,,,zhejiang,,,,,,新塍收费站,ZHE_JIANG,120.5967,30.814693,S0012330010070,新塍,zhejiang,RAMP_PLAZA,120.5967,30.814693,0
G060N330020040,林山,zhejiang,118.48977,29.122940000000003,林山,,,,zhejiang,,,,,,林山收费站,ZHE_JIANG,118.489841,29.122798,G060N330020040,林山,zhejiang,RAMP_PLAZA,118.489841,29.122798,0
G060N330020010,上方,zhejiang,118.94842,29.22913,上方,,,,zhejiang,,,,,,上方收费站,ZHE_JIANG,118.948245,29.229377000000003,G060N330020010,上方,zhejiang,RAMP_PLAZA,118.948245,29.229377000000003,0
G0025330010120,德清北,zhejiang,120.058085,30.624122,德清北,,,,zhejiang,,,,,,德清北收费站,ZHE_JIANG,120.062809,30.621984,G0025330010120,德清北,zhejiang,RAMP_PLAZA,120.062809,30.621984,0
G1512330030060,义亭,zhejiang,119.952178,29.223971,义亭,义亭收费站,0.009492,0.003131,zhejiang,2110011916.0,义亭收费站,119.96167,29.220840000000006,zhejiang,义亭收费站,ZHE_JIANG,119.9617,29.220812,G1512330030060,义亭,zhejiang,RAMP_PLAZA,119.9617,29.220812,0
G0025330030120,遂昌,zhejiang,119.28396,28.635265000000004,遂昌,遂昌收费站,0.00722,0.008245,zhejiang,2110011506.0,遂昌收费站,119.27674,28.62702,zhejiang,遂昌收费站,ZHE_JIANG,119.27671,28.626859000000003,G0025330030120,遂昌,zhejiang,RAMP_PLAZA,119.27671,28.626859000000003,0
G0001220010060,范家屯,jilin,43.700353,125.126722,范家屯,范家屯收费站,81.420457,81.430112,jilin,2110021394.0,范家屯收费站,125.12081,43.69661,jilin,范家屯收费站,JI_LIN,125.120953,43.696663,G0001220010060,范家屯,jilin,RAMP_PLAZA,125.120953,43.696663,0
G0012220010120,大安,jilin,45.50633300000001,124.239304,大安,大安收费站,13.729404,22.160044,jilin,2110021663.0,大安收费站,124.24414,45.50257,jilin,大安收费站,JI_LIN,124.244317,45.502538,G0012220010120,大安,jilin,RAMP_PLAZA,124.244317,45.502538,0
G0012220030040,九台,jilin,43.982646,125.808248,九台,九台收费站,81.835184,81.82990799999997,jilin,2110021797.0,九台收费站,125.81783,43.97834,jilin,九台收费站,JI_LIN,125.817615,43.97847,G0012220030040,九台,jilin,RAMP_PLAZA,125.817615,43.97847,0
G0012220050090,八道,jilin,43.006593,129.317533,八道,,,,jilin,,,,,,八道收费站,JI_LIN,126.415521,41.934744,G0012220050090,八道,jilin,RAMP_PLAZA,126.415521,41.934744,0
G0045220010040,松原南,jilin,45.106032,124.858467,松原南,松原南收费站,79.75036800000002,79.759187,jilin,2110021474.0,松原南收费站,124.8564,45.09928,jilin,松原南收费站,JI_LIN,124.847685,45.102992,G0045220010040,松原南,jilin,RAMP_PLAZA,124.847685,45.102992,0
G0045220020060,长岭,jilin,44.300199,124.081777,长岭,长岭收费站,1.340648,4.404472,jilin,2110021670.0,长岭收费站,124.06965,44.28684000000001,jilin,长岭收费站,JI_LIN,124.06968700000002,44.286742,G0045220020060,长岭,jilin,RAMP_PLAZA,124.06968700000002,44.286742,0
G0102220010030,青年路,jilin,43.994399,125.269049,青年路,,,,jilin,,,,,,青年路收费站,JI_LIN,125.262479,43.988111,G0102220010030,青年路,jilin,RAMP_PLAZA,125.262479,43.988111,0
G4512220020010,镇赉西,jilin,45.829037,123.094647,镇赉西,镇赉西收费站,77.261593,77.271027,jilin,2110062101.0,镇赉西收费站,123.09063,45.82362,jilin,镇赉西收费站,JI_LIN,123.090714,45.823567,G4512220020010,镇赉西,jilin,RAMP_PLAZA,123.090714,45.823567,0
S0026220020040,朝阳镇,jilin,42.711731,126.125257,朝阳镇,朝阳镇收费站,83.40535899999998,83.42061700000002,jilin,2110021651.0,朝阳镇收费站,126.11709,42.70464000000001,jilin,朝阳镇收费站,JI_LIN,126.11696200000002,42.70463400000001,S0026220020040,朝阳镇,jilin,RAMP_PLAZA,126.11696200000002,42.70463400000001,0
S0026220020100,抚松,jilin,42.316861,127.281084,抚松,抚松收费站,84.95958900000002,84.970054,jilin,2110135000.0,抚松收费站,127.27645,42.31103,jilin,抚松收费站,JI_LIN,127.276473,42.310926,S0026220020100,抚松,jilin,RAMP_PLAZA,127.276473,42.310926,0
S2612220010010,西苇,jilin,43.218687,125.347027,西苇,西苇收费站,82.091863,82.123727,jilin,2110021810.0,西苇收费站,125.31055,43.2233,jilin,西苇收费站,JI_LIN,125.310575,43.223323,S2612220010010,西苇,jilin,RAMP_PLAZA,125.310575,43.223323,0
S2612220010030,辽源,jilin,42.970068,125.18283,辽源,辽源收费站,82.205512,82.21934,jilin,2110021529.0,辽源收费站,125.17558,42.96349,jilin,辽源收费站,JI_LIN,125.175949,42.963472,S2612220010030,辽源,jilin,RAMP_PLAZA,125.175949,42.963472,0
G6911420020050,鄂西南,hubei,,,鄂西南,,,,hubei,,,,,,鄂西南收费站,HU_BEI,109.453366,29.548711,G6911420020050,鄂西南,hubei,PROVINCE_STATION_COMMON,109.453366,29.548711,0
G0070420050010,孝感北,hubei,,,孝感北,孝感北收费站,,,hubei,2110032678.0,孝感北收费站,113.9413,31.04383,hubei,孝感北收费站,HU_BEI,113.94158600000002,31.04366,G0070420050010,孝感北,hubei,RAMP_PLAZA,113.94158600000002,31.04366,0
G0070420050090,王城,hubei,,,王城,王城收费站,,,hubei,2110032572.0,王城收费站,112.93336,31.94416,hubei,王城收费站,HU_BEI,112.933398,31.944066,G0070420050090,王城,hubei,RAMP_PLAZA,112.933398,31.944066,0
G0070420060030,龙王,hubei,,,龙王,龙王收费站,,,hubei,2110032461.0,龙王收费站,111.97028,32.23137,hubei,龙王收费站,HU_BEI,111.970315,32.231274,G0070420060030,龙王,hubei,RAMP_PLAZA,111.970315,32.231274,0
G0070420060090,十堰东,hubei,,,十堰东,十堰东收费站,,,hubei,2110032250.0,十堰东收费站,110.8628,32.62211,hubei,十堰东收费站,HU_BEI,110.862593,32.622097,G0070420060090,十堰东,hubei,RAMP_PLAZA,110.862593,32.622097,0
G0070420070010,十堰西,hubei,,,十堰西,十堰西收费站,,,hubei,2110032349.0,十堰西收费站,110.78299999999999,32.69439000000001,hubei,十堰西收费站,HU_BEI,110.782932,32.694441999999995,G0070420070010,十堰西,hubei,RAMP_PLAZA,110.782932,32.694441999999995,0
G7011420010010,张湾,hubei,110.566124,32.698403000000006,张湾,张湾收费站,0.135436,0.030093,hubei,2110057294.0,张湾收费站,110.70156,32.66831,hubei,张湾收费站,HU_BEI,110.70134,32.668175,G7011420010010,张湾,hubei,RAMP_PLAZA,110.70134,32.668175,0
G7011420010020,黄龙,hubei,,,黄龙,黄龙收费站,,,hubei,2110057292.0,黄龙收费站,110.55957,32.69256,hubei,黄龙收费站,HU_BEI,110.559493,32.692606,G7011420010020,黄龙,hubei,RAMP_PLAZA,110.559493,32.692606,0
S0001420010030,陵园,hubei,,,陵园,陵园收费站,,,hubei,2110032581.0,陵园收费站,114.32706,30.82215,hubei,陵园收费站,HU_BEI,114.327498,30.821555,S0001420010030,陵园,hubei,RAMP_PLAZA,114.327498,30.821555,0
S0013420020010,新滩,hubei,113.869584,30.177842,新滩,新滩收费站,0.006344,0.006402,hubei,2110032302.0,新滩收费站,113.86324,30.171440000000004,hubei,新滩收费站,HU_BEI,113.86316200000002,30.171487,S0013420020010,新滩,hubei,RAMP_PLAZA,113.86316200000002,30.171487,0
S0029420010010,向明河,hubei,115.383305,31.137283,向明河,,,,hubei,,,,,,向明河收费站,HU_BEI,115.376764,31.131624,S0029420010010,向明河,hubei,RAMP_PLAZA,115.376764,31.131624,0
S0004310010040,S4南桥,shanghai,121.471742,30.931233,S4南桥,,,,shanghai,,,,,,南桥收费站,SHANG_HAI,121.479669,30.929916,S0004310010040,S4南桥,shanghai,RAMP_PLAZA,121.479669,30.929916,0
G0030650030050,玛纳斯匝道,xinjiang,86.20065699999998,44.258431,玛纳斯匝道,玛纳斯匝道收费站,0.001793,0.000119,xinjiang,2110006551.0,玛纳斯匝道收费站,86.20245,44.25855,xinjiang,玛纳斯收费站,XIN_JIANG,86.259221,44.240971,G0030650030050,玛纳斯匝道,xinjiang,MAIN_LINE_PLAZA,86.259221,44.240971,0
G0069520010040,三江,guizhou,,,三江,,,,guizhou,,,,,,三江收费站,GUI_ZHOU,107.492942,28.687639,G0069520010040,三江,guizhou,RAMP_PLAZA,107.492942,28.687639,0
G0069520030020,抄乐,guizhou,,,抄乐,,,,guizhou,,,,,,抄乐收费站,GUI_ZHOU,107.541076,27.644434000000004,G0069520030020,抄乐,guizhou,RAMP_PLAZA,107.541076,27.644434000000004,0
G060N360210040,昌奉路靖安,jiangxi,,,昌奉路靖安,,,,jiangxi,,,,,,靖安收费站,JIANG_XI,115.395042,28.786084,G060N360210040,昌奉路靖安,jiangxi,RAMP_PLAZA,115.395042,28.786084,0
G0056360230010,景婺黄路景北,jiangxi,,,景婺黄路景北,,,,jiangxi,,,,,,景德镇北收费站,JIANG_XI,117.194363,29.356946,G0056360230010,景婺黄路景北,jiangxi,RAMP_PLAZA,117.194363,29.356946,0
G0056360230040,景婺黄路江湾,jiangxi,,,景婺黄路江湾,,,,jiangxi,,,,,,江湾收费站,JIANG_XI,118.02232,29.378263,G0056360230040,景婺黄路江湾,jiangxi,RAMP_PLAZA,118.02232,29.378263,0
G0060360250020,梨温路玉山,jiangxi,,,梨温路玉山,,,,jiangxi,,,,,,玉山收费站,JIANG_XI,118.229109,28.705288,G0060360250020,梨温路玉山,jiangxi,RAMP_PLAZA,118.229109,28.705288,0
G0076360270020,赣崇路上犹东,jiangxi,,,赣崇路上犹东,,,,jiangxi,,,,,,上犹东收费站,JIANG_XI,114.607198,25.763065,G0076360270020,赣崇路上犹东,jiangxi,RAMP_PLAZA,114.607198,25.763065,0
G0076360270040,赣崇路崇义,jiangxi,,,赣崇路崇义,,,,jiangxi,,,,,,崇义收费站,JIANG_XI,114.31498700000002,25.716474,G0076360270040,赣崇路崇义,jiangxi,RAMP_PLAZA,114.31498700000002,25.716474,0
G0060360280010,温厚路温家圳,jiangxi,,,温厚路温家圳,,,,jiangxi,,,,,,温家圳收费站,JIANG_XI,116.11799,28.339181,G0060360280010,温厚路温家圳,jiangxi,RAMP_PLAZA,116.11799,28.339181,0
G0072360300050,石吉路兴国东,jiangxi,,,石吉路兴国东,,,,jiangxi,,,,,,兴国东收费站,JIANG_XI,115.712285,26.430324,G0072360300050,石吉路兴国东,jiangxi,RAMP_PLAZA,115.712285,26.430324,0
G1517360310010,泰井路井冈山机场,jiangxi,,,泰井路井冈山机场,,,,jiangxi,,,,,,井冈山机场收费站,JIANG_XI,114.76676299999998,26.861042,G1517360310010,泰井路井冈山机场,jiangxi,RAMP_PLAZA,114.76676299999998,26.861042,0
G0060360320020,昌金路罗坊,jiangxi,,,昌金路罗坊,,,,jiangxi,,,,,,罗坊收费站,JIANG_XI,115.102971,27.889836,G0060360320020,昌金路罗坊,jiangxi,RAMP_PLAZA,115.102971,27.889836,0
G004W440030110,横沥,guangdong,,,横沥,,,,guangdong,,,,,,横沥收费站,GUANG_DONG,,,G004W440030110,横沥,guangdong,,,,3
G0015440010010,粤闽主线,guangdong,116.985405,23.701988,粤闽主线,,,,guangdong,,,,,,粤闽主线收费站,GUANG_DONG,116.98397,23.701942000000006,G0015440010010,粤闽主线,guangdong,PROVINCE_STATION_INDEPENDENT,116.98397,23.701942000000006,0
G0015440080010,金沙,guangdong,112.912083,23.120235,金沙,金沙收费站,,,guangdong,2110038424.0,金沙收费站,112.9174,23.11749,guangdong,金沙收费站,GUANG_DONG,112.91717,23.117299,G0015440080010,金沙,guangdong,RAMP_PLAZA,112.91717,23.117299,0
S0032410070060,太康,henan,,,太康,太康收费站,,,henan,2110022455.0,太康收费站,114.87203,33.97207,henan,太康收费站,HE_NAN,114.871965,33.972122,S0032410070060,太康,henan,RAMP_PLAZA,114.871965,33.972122,0
G3001410010030,豫龙,henan,,,豫龙,豫龙收费站,,,henan,2110022707.0,豫龙收费站,113.46336,34.770140000000005,henan,豫龙收费站,HE_NAN,113.463225,34.770104,G3001410010030,豫龙,henan,RAMP_PLAZA,113.463225,34.770104,0
G4215510030030,成自泸泸州港,sichuan,,,成自泸泸州港,,,,sichuan,,,,,,泸州港收费站,SI_CHUAN,105.52463799999998,28.910301,G4215510030030,成自泸泸州港,sichuan,RAMP_PLAZA,105.52463799999998,28.910301,0
G4215510030060,成自泸尧坝,sichuan,,,成自泸尧坝,,,,sichuan,,,,,,尧坝收费站,SI_CHUAN,105.63164,28.753949,G4215510030060,成自泸尧坝,sichuan,RAMP_PLAZA,105.63164,28.753949,0
S0006130010020,龙华,hebei,116.14123,37.373821,龙华,龙华收费站,0.10824,0.253639,hebei,2110019202.0,龙华收费站,116.03298999999998,37.62746,hebei,龙华收费站,HE_BEI,116.032996,37.627299,S0006130010020,龙华,hebei,RAMP_PLAZA,116.032996,37.627299,0
G0018130020020,雄县,hebei,116.057358,39.05004,雄县,雄县收费站,0.007672,0.00296,hebei,2110019488.0,雄县收费站,116.06503,39.04708,hebei,雄县收费站,HE_BEI,116.063786,39.051164,G0018130020020,雄县,hebei,RAMP_PLAZA,116.063786,39.051164,0
G0010230020040,花园,heilongjiang,124.914815,46.968517,花园,花园收费站,0.005995,0.001823,heilongjiang,2110020507.0,花园收费站,124.92081,46.97034,heilongjiang,花园收费站,HEI_LONG_JIANG,124.920769,46.970399,G0010230020040,花园,heilongjiang,RAMP_PLAZA,124.920769,46.970399,0
S0017530010080,沙林,yunnan,103.692482,24.908009,沙林,,,,yunnan,,,,,,沙林收费站,YUN_NAN,103.696778,24.901921,S0017530010080,沙林,yunnan,RAMP_PLAZA,103.696778,24.901921,0
S0400530010010,李其,yunnan,102.886685,25.070624,李其,,,,yunnan,,,,,,九龙池收费站,YUN_NAN,102.540844,24.394669,S0400530010010,李其,yunnan,MAIN_LINE_PLAZA,102.540844,24.394669,0
G0056530120040,遮放,yunnan,98.30661,24.304289,遮放,遮放收费站,0.00123,0.005549,yunnan,2110132481.0,遮放收费站,98.30784,24.29874,yunnan,遮放收费站,YUN_NAN,98.30729,24.298173,G0056530120040,遮放,yunnan,RAMP_PLAZA,98.30729,24.298173,0
G5611530010080,甸南,yunnan,99.950694,26.45339,甸南,甸南收费站,0.002196,0.00716,yunnan,2110056000.0,甸南收费站,99.95289,26.44623,yunnan,甸南收费站,YUN_NAN,99.952784,26.446061,G5611530010080,甸南,yunnan,RAMP_PLAZA,99.952784,26.446061,0
G0056530080100,大理,yunnan,100.223897,25.576903,大理,,,,yunnan,,,,,,大理(下关)收费站,YUN_NAN,100.226275,25.571142,G0056530080100,大理,yunnan,RAMP_PLAZA,100.226275,25.571142,0
G0056530030060,曲靖南,yunnan,103.795479,25.474109,曲靖南,,,,yunnan,,,,,,曲靖南收费站,YUN_NAN,103.823951,25.412599,G0056530030060,曲靖南,yunnan,RAMP_PLAZA,103.823951,25.412599,0
S0075320030010,兴化南,jiangsu,119.856954,32.839747,兴化南,,,,jiangsu,,,,,,兴化南收费站,JIANG_SU,119.850948,32.8342,S0075320030010,兴化南,jiangsu,RAMP_PLAZA,119.850948,32.8342,0
S0075320030020,兴化周庄,jiangsu,119.904705,32.724235,兴化周庄,,,,jiangsu,,,,,,兴化周庄收费站,JIANG_SU,119.909505,32.72201,S0075320030020,兴化周庄,jiangsu,RAMP_PLAZA,119.909505,32.72201,0
S0071430020050,唐市,hunan,,,唐市,,,,hunan,,,,,,唐市收费站,HU_NAN,112.160373,28.030849,S0071430020050,唐市,hunan,RAMP_PLAZA,112.160373,28.030849,0
G0015310020110,G15叶新公路,shanghai,121.30666,30.94571,G15叶新公路,,,,shanghai,,,,,,叶新公路收费站,SHANG_HAI,121.306669,30.945597,G0015310020110,G15叶新公路,shanghai,RAMP_PLAZA,121.306669,30.945597,0
G0075500020020,盐井,chongqing,106.368297,29.952292,盐井,盐井收费站,0.006557,0.005792,chongqing,2110000706.0,盐井收费站,106.36174,29.9465,chongqing,盐井收费站,CHONG_QING,106.361616,29.946405,G0075500020020,盐井,chongqing,RAMP_PLAZA,106.361616,29.946405,0
S0101500020040,鸭江,chongqing,107.395926,29.459377000000003,鸭江,鸭江收费站,0.000124,0.000367,chongqing,2110053630.0,鸭江收费站,107.39605,29.45901,chongqing,鸭江收费站,CHONG_QING,107.398168,29.459564,S0101500020040,鸭江,chongqing,RAMP_PLAZA,107.398168,29.459564,0
G0085500010030,双槐,chongqing,106.579699,30.177696,双槐,,,,chongqing,,,,,,双槐收费站,CHONG_QING,106.579165,30.177855,G0085500010030,双槐,chongqing,RAMP_PLAZA,106.579165,30.177855,0
S0089360410040,萍洪路赣湘界金山,jiangxi,,,萍洪路赣湘界金山,,,,jiangxi,,,,,,赣湘界金山收费站,JIANG_XI,113.76043500000002,27.914084000000006,S0089360410040,萍洪路赣湘界金山,jiangxi,PROVINCE_STATION_INDEPENDENT,113.76043500000002,27.914084000000006,0
S0041360520060,宁定路龙布,jiangxi,,,宁定路龙布,,,,jiangxi,,,,,,龙布收费站,JIANG_XI,115.422691,25.478431,S0041360520060,宁定路龙布,jiangxi,RAMP_PLAZA,115.422691,25.478431,0
G0015440070030,溪之谷,guangdong,113.94629,22.679058,溪之谷,溪之谷收费站,0.00496,0.002928,guangdong,2110039638.0,溪之谷收费站,113.95125,22.67613,guangdong,溪之谷收费站,GUANG_DONG,113.951368,22.676064,G0015440070030,溪之谷,guangdong,RAMP_PLAZA,113.951368,22.676064,0
G0056340010040,屯溪南,anhui,118.331998,29.693424,屯溪南,屯溪南收费站,3.2e-05,9.6e-05,anhui,2110029374.0,屯溪南收费站,118.33203,29.69352,anhui,屯溪南收费站,AN_HUI,118.33215,29.693541,G0056340010040,屯溪南,anhui,RAMP_PLAZA,118.33215,29.693541,0
G0025210020170,北炉,liaoning,119.278778,41.069749,北炉,北炉收费站,0.006252000000000001,0.001821,liaoning,2110007572.0,北炉收费站,119.28503,41.07157,liaoning,北炉收费站,LIAO_NING,119.2851,41.071632,G0025210020170,北炉,liaoning,RAMP_PLAZA,119.2851,41.071632,0
G1113210030010,下河湾,liaoning,123.35226000000002,41.714683,下河湾,下河湾收费站,0.00636,0.002607,liaoning,2110135598.0,下河湾收费站,123.35862,41.71729000000001,liaoning,下河湾收费站,LIAO_NING,123.35859,41.717025,G1113210030010,下河湾,liaoning,RAMP_PLAZA,123.35859,41.717025,0
G1212210010050,北三家,liaoning,124.697311,42.030692,北三家,北三家收费站,0.005559000000000001,0.002168,liaoning,2110007834.0,北三家收费站,124.70287,42.03286,liaoning,北三家收费站,LIAO_NING,124.702856,42.032852,G1212210010050,北三家,liaoning,RAMP_PLAZA,124.702856,42.032852,0
S0017210010010,毛家店南,liaoning,124.28868,43.031623,毛家店南,,,,liaoning,,,,,,毛家店南收费站,LIAO_NING,124.294779,43.034601,S0017210010010,毛家店南,liaoning,RAMP_PLAZA,124.294779,43.034601,0
S0019210010030,万福,liaoning,122.522919,40.173838,万福,万福收费站,0.005041,0.001362,liaoning,2110043278.0,万福收费站,122.52796,40.1752,liaoning,万福收费站,LIAO_NING,122.528044,40.17498300000001,S0019210010030,万福,liaoning,RAMP_PLAZA,122.528044,40.17498300000001,0
S0326210010010,丹东西,liaoning,124.285598,40.052777,丹东西,丹东西收费站,0.005462,0.001623,liaoning,2110133705.0,丹东西收费站,124.29106000000002,40.0544,liaoning,丹东西收费站,LIAO_NING,124.291066,40.054249,S0326210010010,丹东西,liaoning,RAMP_PLAZA,124.291066,40.054249,0
S4203510010030,简蒲芦葭,sichuan,,,简蒲芦葭,,,,sichuan,,,,,,芦葭收费站,SI_CHUAN,104.52241,30.258090000000006,S4203510010030,简蒲芦葭,sichuan,RAMP_PLAZA,104.52241,30.258090000000006,0
G0076510010100,资阳高新区,sichuan,,,资阳高新区,,,,sichuan,,,,,,资阳高新区收费站,SI_CHUAN,104.604281,30.081858,G0076510010100,资阳高新区,sichuan,RAMP_PLAZA,104.604281,30.081858,0
S0013130010020,大庄,hebei,115.59981100000002,38.730756,大庄,大庄收费站,0.006399,0.000434,hebei,2110019369.0,大庄收费站,115.60621,38.73119000000001,hebei,大庄收费站,HE_BEI,115.605981,38.728122,S0013130010020,大庄,hebei,RAMP_PLAZA,115.605981,38.728122,0
S0402230020040,兴光,heilongjiang,131.91706399999998,45.553572,兴光,,,,heilongjiang,,,,,,兴光收费站,HEI_LONG_JIANG,131.924164,45.55546500000001,S0402230020040,兴光,heilongjiang,RAMP_PLAZA,131.924164,45.55546500000001,0
G1211230010040,孙吴,heilongjiang,127.1654,49.2416,孙吴,孙吴收费站,0.12448,0.16505999999999998,heilongjiang,2110020729.0,孙吴收费站,127.28988,49.40666,heilongjiang,孙吴收费站,HEI_LONG_JIANG,127.289982,49.40656,G1211230010040,孙吴,heilongjiang,RAMP_PLAZA,127.289982,49.40656,0
G0080530050020,高邦,yunnan,105.687306,23.595215,高邦,高邦收费站,0.003344,0.002425,yunnan,2110015368.0,高邦收费站,105.69065,23.59279,yunnan,高邦收费站,YUN_NAN,105.690647,23.592739,G0080530050020,高邦,yunnan,RAMP_PLAZA,105.690647,23.592739,0
G0324530010020,法雨,yunnan,,,法雨,法雨收费站,0.020067,0.0066560000000000005,yunnan,2110015722.0,法雨收费站,103.94574,24.84112,yunnan,法雨收费站,YUN_NAN,103.969786,24.841656,G0324530010020,法雨,yunnan,,103.969786,24.841656,0
S0018530010010,九厂,yunnan,102.368413,25.451967,九厂,,,,yunnan,,,,,,九厂收费站,YUN_NAN,102.371778,25.446688,S0018530010010,九厂,yunnan,RAMP_PLAZA,102.371778,25.446688,0
G0056530010080,普立1,yunnan,104.552235,26.311077,普立1,,,,yunnan,,,,,,普立收费站,YUN_NAN,104.538006,26.307582,G0056530010080,普立1,yunnan,RAMP_PLAZA,104.538006,26.307582,0
G0060530010040,天生桥,yunnan,104.460366,26.112656,天生桥,天生桥收费站,0.584526,0.449726,yunnan,2110015325.0,天生桥收费站,103.87584,25.66293,yunnan,天生桥收费站,YUN_NAN,103.876302,25.663834,G0060530010040,天生桥,yunnan,RAMP_PLAZA,103.876302,25.663834,0
S0031420020020,黄冈,hubei,,,黄冈,黄冈收费站,,,hubei,2110059999.0,黄冈收费站,114.88248,30.52941,hubei,黄冈收费站,HU_BEI,114.882044,30.529383000000006,S0031420020020,黄冈,hubei,RAMP_PLAZA,114.882044,30.529383000000006,0
S0053420010010,永兴,hubei,112.612887,30.305843,永兴,,,,hubei,,,,,,永兴收费站,HU_BEI,112.60629099999998,30.30018,S0053420010010,永兴,hubei,RAMP_PLAZA,112.60629099999998,30.30018,0
S0053420010020,张金,hubei,,,张金,,,,hubei,,,,,,张金收费站,HU_BEI,112.595206,30.223233,S0053420010020,张金,hubei,RAMP_PLAZA,112.595206,30.223233,0
S0068420010030,车溪,hubei,,,车溪,车溪收费站,,,hubei,2110031988.0,车溪收费站,111.14278,30.66123,hubei,车溪收费站,HU_BEI,111.142839,30.661209000000003,S0068420010030,车溪,hubei,RAMP_PLAZA,111.142839,30.661209000000003,0
S0007420020030,鄂州西,hubei,,,鄂州西,鄂州西收费站,,,hubei,2110046626.0,鄂州西收费站,114.79406000000002,30.389740000000003,hubei,鄂州西收费站,HU_BEI,114.794149,30.389656,S0007420020030,鄂州西,hubei,RAMP_PLAZA,114.794149,30.389656,0
S0007420020040,鄂州中,hubei,,,鄂州中,,,,hubei,,,,,,鄂州中收费站,HU_BEI,114.897459,30.348837,S0007420020040,鄂州中,hubei,RAMP_PLAZA,114.897459,30.348837,0
S0078420010020,灵乡,hubei,,,灵乡,,,,hubei,,,,,,灵乡收费站,HU_BEI,114.750752,29.986962,S0078420010020,灵乡,hubei,RAMP_PLAZA,114.750752,29.986962,0
S0089420010010,晓关,hubei,109.331235,29.884726,晓关,晓关收费站,0.008225,0.008216,hubei,2110069255.0,晓关收费站,109.32301,29.87651,hubei,晓关收费站,HU_BEI,109.322838,29.876665000000006,S0089420010010,晓关,hubei,RAMP_PLAZA,109.322838,29.876665000000006,0
S0045140010040,阳高,shanxi,113.760053,40.156733,阳高,,,,shanxi,,,,,,阳高县收费站,SHAN_XI,113.766539,40.286843,S0045140010040,阳高,shanxi,RAMP_PLAZA,113.766539,40.286843,0
S0045140010050,巨乐,shanxi,113.578137,40.156733,巨乐,,,,shanxi,,,,,,巨乐堡收费站,SHAN_XI,113.58478999999998,40.157731,S0045140010050,巨乐,shanxi,MAIN_LINE_PLAZA,113.58478999999998,40.157731,0
G0022140600010,南辛店,shanxi,111.349957,35.955525,南辛店,南辛店收费站,0.006453,0.000145,shanxi,2110042857.0,南辛店收费站,111.35641,35.95567,shanxi,南辛店收费站,SHAN_XI,111.356214,35.95555,G0022140600010,南辛店,shanxi,RAMP_PLAZA,111.356214,35.95555,0
G0072360300060,石吉路兴国,jiangxi,,,石吉路兴国,,,,jiangxi,,,,,,兴国收费站,JIANG_XI,115.427474,26.429601,G0072360300060,石吉路兴国,jiangxi,RAMP_PLAZA,115.427474,26.429601,0
G0060360320100,昌金路湘东,jiangxi,,,昌金路湘东,,,,jiangxi,,,,,,湘东收费站,JIANG_XI,113.715787,27.678857,G0060360320100,昌金路湘东,jiangxi,RAMP_PLAZA,113.715787,27.678857,0
G0055140440090,屯留,shanxi,112.990034,36.342443,屯留,屯留收费站,0.006624,0.005683,shanxi,2110025102.0,屯留收费站,112.98341,36.33676,shanxi,屯留收费站,SHAN_XI,112.988796,36.33873,G0055140440090,屯留,shanxi,RAMP_PLAZA,112.988796,36.33873,0
G0094440020130,江肇标识,guangdong,112.705243,22.911054,江肇标识,,,,guangdong,,,,,,江肇标识收费站,GUANG_DONG,112.734293,22.887329,G0094440020130,江肇标识,guangdong,MAIN_LINE_PLAZA,112.734293,22.887329,0
G0094440020050,回龙,guangdong,112.680988,22.977042,回龙,回龙收费站,,,guangdong,2110073386.0,回龙收费站,112.68614,22.97419,guangdong,回龙收费站,GUANG_DONG,112.68603799999998,22.974357,G0094440020050,回龙,guangdong,RAMP_PLAZA,112.68603799999998,22.974357,0
G0002110010060,杨村,beijing,117.07695,39.4086,杨村,,,,beijing,,,,,,杨村收费站,TIAN_JIN,117.076924,39.408556,G0002110010060,杨村,beijing,RAMP_PLAZA,117.076924,39.408556,0
G0005110010060,襄驸马,beijing,115.962374,39.622332,襄驸马,襄驸马收费站,0.005886,0.001318,beijing,2110068258.0,襄驸马收费站,115.96826,39.62365,beijing,襄驸马收费站,BEI_JING,115.968167,39.623422,G0005110010060,襄驸马,beijing,RAMP_PLAZA,115.968167,39.623422,0
S0051110010010,南线黄港进京,beijing,116.476041,40.05255800000001,南线黄港进京,,,,beijing,,,,,,黄港收费站,BEI_JING,116.482157,40.054004,S0051110010010,南线黄港进京,beijing,RAMP_PLAZA,116.482157,40.054004,0
S0032110010020,半壁店,beijing,116.637972,40.023797,半壁店,半壁店收费站,0.005418,0.001463,beijing,2110137396.0,半壁店收费站,116.64339,40.02526,beijing,半壁店收费站,BEI_JING,116.643916,40.024864,S0032110010020,半壁店,beijing,RAMP_PLAZA,116.643916,40.024864,0
G0006110010060,北安河,beijing,116.295256,40.090016,北安河,北安河收费站,0.005654,0.001004,beijing,2110005827.0,北安河收费站,116.30091000000002,40.09102,beijing,北安河收费站,BEI_JING,116.301344,40.091301,G0006110010060,北安河,beijing,RAMP_PLAZA,116.301344,40.091301,0
