"ID","Name","Province","lng","lat"
"X0488450010010","夏石收费站","GUANG_XI","106.894831","22.109762"
"S0022130010050","大名北收费站","HE_BEI","115.186542","36.338356"
"G0080450060060","思林收费站","GUANG_XI","107.328987","23.502010"
"G0076450020070","独峒收费站","GUANG_XI","109.454077","25.878973"
"G0078450060040","宜州收费站","GUANG_XI","108.674314","24.472139"
"S0342320010010","省道羊尖收费站","JIANG_SU","120.581849","31.635226"
"G0002120030010","津涞收费站","TIAN_JIN","117.029306","39.031684"
"G0001120010010","新钟收费站","TIAN_JIN","117.560138","39.735005"
"G0001130010160","玉田收费站","HE_BEI","117.698084","39.746123"
"G0015440060060","福民收费站","GUANG_DONG","114.035843","22.678818"
"S0073440010050","市南路收费站","GUANG_DONG","113.423141","22.893783"
"G04W3440011140","花城收费站","GUANG_DONG","113.306122","23.486728"
"S0072130020020","冀州西收费站","HE_BEI","115.449290","37.570958"
"G0025130010060","承德东收费站","HE_BEI","117.973544","40.959570"
"G0615630030060","下藏科收费站","QING_HAI","100.687293","34.079611"
"G0080450050010","坛洛收费站","GUANG_XI","108.010296","22.917460"
"S0083410040060","方城收费站","HE_NAN","113.029822","33.277124"
"G0078450080040","田林收费站","GUANG_XI","106.196153","24.326808"
"S8012450010020","玉林收费站","GUANG_XI","110.128111","22.662048"
"S0031450010070","凤山收费站","GUANG_XI","109.270448","24.555434"
"G0065450010020","宛田收费站","GUANG_XI","110.072124","25.519476"
"S0101500090040","沙溪收费站","CHONG_QING","106.330946","29.963160"
"S0101500060030","松溉收费站","CHONG_QING","105.883310","29.063427"
"G0075520010020","三元收费站","GUI_ZHOU","106.835428","28.490812"
"G0075520010080","遵义收费站","GUI_ZHOU","106.903827","27.709824"
"S0050520010090","白层收费站","GUI_ZHOU","105.734827","25.463479"
"S0062520040020","岩架收费站","GUI_ZHOU","105.940135","25.059057"
"S0101500020010","李渡收费站","CHONG_QING","107.279862","29.727784"
"G5013500010040","大庙收费站","CHONG_QING","106.070939","29.632239"
"S0025520020050","石阡北收费站","GUI_ZHOU","108.227969","27.588915"
"S0025520020090","镇远南收费站","GUI_ZHOU","108.397165","27.025747"
"G0060520030130","麻尾收费站","GUI_ZHOU","107.447303","25.347453"
"S0001520010060","天河潭收费站","GUI_ZHOU","106.589430","26.443615"
"G0056520040060","三岔河收费站","GUI_ZHOU","105.067648","26.634241"
"G0015440060040","平湖收费站","GUANG_DONG","114.120176","22.665504"
"G0004440020020","韶关南收费站","GUANG_DONG","113.586399","24.652305"
"S0008440020060","小湘收费站","GUANG_DONG","112.423985","23.132708"
"G0003370080040","峄城收费站","SHAN_DONG","117.413331","34.607750"
"G0002370130030","化马湾收费站","SHAN_DONG","117.433441","36.066696"
"G0035370030060","东明收费站","SHAN_DONG","115.130589","35.307513"
"G0015370080080","烟台西港收费站","SHAN_DONG","121.117318","37.666609"
"G0018370130020","滨城收费站","SHAN_DONG","117.906488","37.414100"
"S0029370010010","高青北收费站","SHAN_DONG","117.966296","37.244378"
"S0029370010040","淄博新区收费站","SHAN_DONG","117.954257","36.783995"
"S0029370010050","淄川收费站","SHAN_DONG","117.882044","36.661596"
"G0022370030030","沂源东收费站","SHAN_DONG","118.236108","36.180086"
"G0011210010100","宽甸南收费站","LIAO_NING","124.657830","40.691125"
"G0011210020030","马家店收费站","LIAO_NING","123.901770","39.934622"
"G0015210010030","十里河收费站","LIAO_NING","123.332173","41.526007"
"G0015210010060","辽阳收费站","LIAO_NING","123.102284","41.305127"
"G0015210010160","营口收费站","LIAO_NING","122.440467","40.650778"
"G0016210020040","班吉塔收费站","LIAO_NING","120.789610","41.206465"
"G0016210050030","析木收费站","LIAO_NING","122.905167","40.706252"
"G0025210020040","彰武收费站","LIAO_NING","122.542767","42.349998"
"G0025210020150","建平南收费站","LIAO_NING","119.673735","41.390337"
"G0025210020190","三十家子收费站","LIAO_NING","119.025949","40.993078"
"G1113210030030","白塔堡收费站","LIAO_NING","123.420192","41.698915"
"G1113210050070","本溪收费站","LIAO_NING","123.817392","41.315474"
"G0035440020150","永和收费站","GUANG_DONG","113.598771","23.163097"
"G0035440020160","萝岗收费站","GUANG_DONG","113.524586","23.145702"
"G1212210010040","清原收费站","LIAO_NING","124.935507","42.091809"
"S0012210010010","皮口西收费站","LIAO_NING","122.285567","39.401528"
"S0013210010010","铧尖子收费站","LIAO_NING","125.037513","41.398780"
"S0019210010040","步云山收费站","LIAO_NING","122.698358","40.002639"
"S0011340010010","无为东收费站","AN_HUI","118.024510","31.325308"
"G0070640010080","六盘山收费站","NING_XIA","106.295091","35.660129"
"G0018130020010","容城收费站","HE_BEI","115.888062","39.039625"
"G0056530010070","宣威城南收费站","YUN_NAN","104.037243","26.129864"
"S0010520030040","习水东收费站","GUI_ZHOU","106.283765","28.325234"
"G0085510040100","宜宾南收费站","SI_CHUAN","104.593466","28.770825"
"G2012640010020","马儿庄收费站","NING_XIA","106.825187","37.571279"
"G2012640010070","中卫收费站","NING_XIA","105.220228","37.470809"
"G5601530030020","澄江东收费站","YUN_NAN","102.944672","24.678973"
"S0088370010010","济南兴隆收费站","SHAN_DONG","117.091171","36.579014"
"G0078440060040","船塘西收费站","GUANG_DONG","114.841147","24.174636"
"S0014330020010","安吉北收费站","ZHE_JIANG","119.683366","30.752833"
"G0015330110040","温州南收费站","ZHE_JIANG","120.689939","27.932759"
"G015W330050070","嵊州收费站","ZHE_JIANG","120.830782","29.648089"
"G0060330020150","游埠收费站","ZHE_JIANG","119.319944","29.104464"
"G0025330030050","赤石收费站","ZHE_JIANG","119.459669","28.122787"
"G0003330010030","峡口收费站","ZHE_JIANG","118.537423","28.456566"
"G0050330010070","泗安收费站","ZHE_JIANG","119.647987","30.907680"
"G0015330110070","飞云收费站","ZHE_JIANG","120.599206","27.779404"
"G1501330010040","小港收费站","ZHE_JIANG","121.686581","29.910147"
"G0003330010090","开化收费站","ZHE_JIANG","118.424633","29.147280"
"G0092330010140","大隐收费站","ZHE_JIANG","121.382254","29.938416"
"S0026330010150","公盂岩收费站","ZHE_JIANG","120.674215","28.671983"
"S0010330010020","瓯北收费站","ZHE_JIANG","120.610866","28.071327"
"S0026330010030","诸暨东收费站","ZHE_JIANG","120.308114","29.717982"
"S0026330010010","直埠收费站","ZHE_JIANG","120.238488","29.818386"
"G0025330020190","寿昌收费站","ZHE_JIANG","119.242030","29.399470"
"S0104630020010","上新庄收费站","QING_HAI","101.545224","36.382241"
"G0613630010100","珍秦收费站","QING_HAI","97.315335","33.394318"
"G0612630030030","饮马峡收费站","QING_HAI","95.812355","37.509696"
"G0016150040010","平庄主线收费站","NEI_MENG_GU","119.352339","42.107277"
"G0015440010040","潮州收费站","GUANG_DONG","116.752547","23.630559"
"G0030620140040","柳园收费站","GAN_SU","95.450813","41.061993"
"G2011370040030","平度收费站","SHAN_DONG","119.894854","36.806138"
"S0016370010020","莱西收费站","SHAN_DONG","120.502369","36.914645"
"G0003370040010","天桥收费站","SHAN_DONG","116.928192","36.719830"
"G0020370050020","周村收费站","SHAN_DONG","117.870707","36.857118"
"G0020370010030","胶州收费站","SHAN_DONG","119.994679","36.405210"
"S0002520020010","海龙收费站","GUI_ZHOU","106.824111","27.725760"
"S0055520020020","金沙南收费站","GUI_ZHOU","106.289390","27.405415"
"S0055520020030","中建收费站","GUI_ZHOU","106.295450","27.267666"
"S0030140030020","神泉堡收费站","SHAN_XI","113.898596","40.038616"
"S0030140070030","管家堡收费站","SHAN_XI","112.890938","40.175830"
"S0080140640030","曲沃收费站","SHAN_XI","111.506346","35.706058"
"S0080140640020","翼城收费站","SHAN_XI","111.700703","35.687840"
"S0070140560020","汾西收费站","SHAN_XI","111.571257","36.591734"
"G2516140510010","张兰北收费站","SHAN_XI","112.084183","37.159086"
"G0022140540030","潞城收费站","SHAN_XI","113.211635","36.343763"
"S0076140550040","西池收费站","SHAN_XI","113.093543","36.016829"
"S0016440020020","街口收费站","GUANG_DONG","113.579269","23.520948"
"G0035440010090","教礼收费站","GUANG_DONG","115.653285","24.259088"
"G0055440010080","福堂收费站","GUANG_DONG","112.100608","24.414227"
"S0023440010010","惠州港收费站","GUANG_DONG","114.525396","22.757591"
"G0045440010030","连平北收费站","GUANG_DONG","114.506155","24.381052"
"S0059410010020","豫西大峡谷收费站","HE_NAN","111.051877","34.276429"
"G0004410050020","西平收费站","HE_NAN","114.091807","33.366856"
"G0004410060010","驻马店南收费站","HE_NAN","114.090960","32.948789"
"G0004410060030","正阳收费站","HE_NAN","114.109535","32.702022"
"G0004410060070","信阳收费站","HE_NAN","114.205307","32.131669"
"G0002370040060","雪野收费站","SHAN_DONG","117.530986","36.454080"
"G0002370130020","泰安东收费站","SHAN_DONG","117.171755","36.148453"
"G0002370050010","蒙阴收费站","SHAN_DONG","117.935304","35.688844"
"G1511370010020","西湖收费站","SHAN_DONG","119.229231","35.492264"
"G0035370030010","郓城南收费站","SHAN_DONG","116.037469","35.458399"
"G0018370060030","莱州东收费站","SHAN_DONG","120.063884","37.227323"
"G0018370060040","莱州收费站","SHAN_DONG","119.935137","37.133377"
"G0002370120010","和庄收费站","SHAN_DONG","117.819371","36.407206"
"G0018370140020","沾化西收费站","SHAN_DONG","118.077065","37.735370"
"S7201370010050","东营港收费站","SHAN_DONG","118.898411","38.046503"
"G0022370020010","诸葛收费站","SHAN_DONG","118.548918","36.033915"
"S0003440020050","前海收费站","GUANG_DONG","113.884139","22.529682"
"G0020640010060","临河收费站","NING_XIA","106.413044","38.347824"
"G1813370020010","穴坊收费站","SHAN_DONG","120.741170","36.627706"
"G1813370020020","羊郡收费站","SHAN_DONG","120.828586","36.657492"
"G0025370040010","河东收费站","SHAN_DONG","118.625453","35.231895"
"G0002370110020","济阳北收费站","SHAN_DONG","117.037210","37.067395"
"G003W370040070","聊城西收费站","SHAN_DONG","115.900540","36.465891"
"G2516370020050","滨州东收费站","SHAN_DONG","118.079842","37.510548"
"G0015370030020","院上收费站","SHAN_DONG","120.343252","36.763459"
"S7602370010030","灵珠山东收费站","SHAN_DONG","120.108859","36.035307"
"G0022370050060","河套收费站","SHAN_DONG","120.164040","36.242620"
"G0056340010030","歙县收费站","AN_HUI","118.518132","29.869021"
"G7211450020050","渠黎收费站","GUANG_XI","107.791673","22.547409"
"G0065450090010","新地收费站","GUANG_XI","111.173985","23.237376"
"G0011230030030","宁安收费站","HEI_LONG_JIANG","129.453483","44.349312"
"S0031120010060","九大街收费站","TIAN_JIN","117.576320","39.079865"
"S0030120010090","东堤头收费站","TIAN_JIN","117.386180","39.274056"
"S0002120010030","淮淀新市镇收费站","TIAN_JIN","117.564315","39.244823"
"G0002320040010","江阴大桥收费站","JIANG_SU","120.261502","31.966354"
"G0015320060010","沙溪收费站","JIANG_SU","121.074117","31.580920"
"G0040320010020","启东南收费站","JIANG_SU","121.682331","31.748724"
"G0040320020020","悦来收费站","JIANG_SU","121.408565","31.908671"
"G0040320040070","仪征收费站","JIANG_SU","119.163249","32.333911"
"G0042320010030","横山收费站","JIANG_SU","120.098365","31.759814"
"G0042320010050","常州收费站","JIANG_SU","119.985486","31.840419"
"G0042320010140","汤山收费站","JIANG_SU","119.067096","32.059920"
"G0050320010060","横扇收费站","JIANG_SU","120.571940","31.020987"
"S0029320010030","张庄收费站","JIANG_SU","120.081582","33.370016"
"S0049320010010","新沂南收费站","JIANG_SU","118.423185","34.310013"
"S0049320010030","宿迁北收费站","JIANG_SU","118.416484","34.078321"
"G0056430050040","石羊哨收费站","HU_NAN","109.708475","27.894287"
"S1525350010030","龙海东泗收费站","FU_JIAN","117.741929","24.365448"
"S7211350010020","漳平南收费站","FU_JIAN","117.453858","25.285139"
"G0025350040090","大田收费站","FU_JIAN","117.841862","25.644527"
"S0012350030040","安溪剑斗收费站","FU_JIAN","117.955540","25.298672"
"G15W3350070010","南安金淘收费站","FU_JIAN","118.366401","25.109875"
"G15W3350080020","长泰岩溪收费站","FU_JIAN","117.798988","24.735974"
"G15W3350090030","平和三平收费站","FU_JIAN","117.419187","24.431201"
"G1517350010060","秀屿埭头收费站","FU_JIAN","119.196148","25.273338"
"G0055410030050","龙门收费站","HE_NAN","112.509338","34.574517"
"G0004410020020","原阳收费站","HE_NAN","113.903576","35.064975"
"S0032410010020","永城南收费站","HE_NAN","116.322112","33.885974"
"G0317510010060","成灌高速成都收费站","SI_CHUAN","103.920880","30.768468"
"G0004130010140","定州南收费站","HE_BEI","114.988061","38.465202"
"G5611530010090","剑川收费站","YUN_NAN","99.933150","26.526132"
"G5615530030050","马塘收费站","YUN_NAN","104.065856","23.474257"
"S0016530010010","岱海收费站","YUN_NAN","103.692317","25.975128"
"S0014440050040","茂名港收费站","GUANG_DONG","111.338178","21.643571"
"S0025520010060","德江南收费站","GUI_ZHOU","108.078930","28.210511"
"G0060520050030","平坝收费站","GUI_ZHOU","106.244337","26.403559"
"G0060520050060","安顺南收费站","GUI_ZHOU","105.953075","26.224891"
"G0076520060080","水口收费站","GUI_ZHOU","109.300900","25.905280"
"G0076520020010","龙场收费站","GUI_ZHOU","105.285455","26.864661"
"G0076520030010","织金收费站","GUI_ZHOU","105.832807","26.705264"
"S0020520010050","野马川收费站","GUI_ZHOU","104.869733","27.131914"
"G0015440070040","石岩收费站","GUANG_DONG","113.920900","22.658042"
"S0012440010020","茶阳省界收费站","GUANG_DONG","116.713066","24.491851"
"G0055440010110","岗坪收费站","GUANG_DONG","111.944881","23.981703"
"G0045410090010","白店收费站","HE_NAN","114.861695","32.569108"
"S0022410030030","水冶收费站","HE_NAN","114.093665","36.112028"
"G3001410010060","樱桃沟收费站","HE_NAN","113.557521","34.651748"
"S0088410020010","郏县收费站","HE_NAN","113.290874","33.970554"
"S0096410010010","洛龙收费站","HE_NAN","112.414598","34.547600"
"G0020610010030","辛家沟收费站","SHAAN_XI","110.631947","37.570638"
"G0005610010100","富平收费站","SHAAN_XI","109.226751","34.727746"
"G0030610030100","法门寺收费站","SHAAN_XI","107.920530","34.318590"
"G0070610050030","乾县收费站","SHAAN_XI","108.284963","34.517904"
"G0085610010060","南寨收费站","SHAAN_XI","107.171959","34.649651"
"G0085610020010","汉中西收费站","SHAAN_XI","106.924529","33.137447"
"G065W610020010","花石崖收费站","SHAAN_XI","109.056066","35.454928"
"G065E610020030","吝店收费站","SHAAN_XI","109.631560","34.722526"
"S0204610010020","房塔收费站","SHAAN_XI","110.434750","39.029994"
"S0301610020010","碾房湾收费站","SHAAN_XI","110.425599","39.012538"
"S0022130010010","成安西收费站","HE_BEI","114.592568","36.439315"
"S0402230010050","八五二收费站","HEI_LONG_JIANG","132.757585","46.275589"
"G1111230020010","庆安收费站","HEI_LONG_JIANG","127.495116","46.848696"
"G0002320050030","江阴南收费站","JIANG_SU","120.305715","31.839966"
"G0002320060100","花桥收费站","JIANG_SU","121.118031","31.298579"
"S0048320020040","漕桥收费站","JIANG_SU","119.968678","31.529609"
"S0049320020010","靳桥收费站","JIANG_SU","118.223050","33.761531"
"S0049440010030","牛湾收费站","GUANG_DONG","112.818699","22.419129"
"G5512410060010","平原新区西收费站","HE_NAN","113.701122","34.998599"
"G0093500010110","沙坪坝收费站","CHONG_QING","106.343497","29.663075"
"G050S500010040","丰都收费站","CHONG_QING","107.768257","29.862918"
"S0035520010040","福泉北收费站","GUI_ZHOU","107.491932","26.775197"
"S0077520010040","鸡场坪收费站","GUI_ZHOU","104.625063","25.972717"
"G0075520020030","南白收费站","GUI_ZHOU","106.819458","27.498668"
"G0060520010020","玉屏收费站","GUI_ZHOU","108.901356","27.229627"
"S0015520040020","黎平南收费站","GUI_ZHOU","109.111575","26.198639"
"G0076520020030","老凹坝收费站","GUI_ZHOU","105.542829","26.835927"
"G0076520010050","毕节北收费站","GUI_ZHOU","105.394434","27.357100"
"G0060520050010","清镇收费站","GUI_ZHOU","106.494737","26.552418"
"G0069520060010","惠水南收费站","GUI_ZHOU","106.608397","26.026459"
"G0036410030050","汝州收费站","HE_NAN","112.818092","34.113040"
"G0065150010020","关碾房收费站","NEI_MENG_GU","110.003892","40.310821"
"G0006150070010","临河西收费站","NEI_MENG_GU","107.217998","40.693453"
"G0065150030020","东胜南收费站","NEI_MENG_GU","109.987884","39.723338"
"G0007150010020","兴和南收费站","NEI_MENG_GU","113.834715","40.711961"
"G0002320060080","昆山收费站","JIANG_SU","120.968123","31.343917"
"G0025320020020","苍梧收费站","JIANG_SU","119.230968","34.607488"
"G0040320040040","汤汪收费站","JIANG_SU","119.469740","32.360443"
"S0071430010310","双峰西收费站","HU_NAN","112.136801","27.433986"
"G0065430020010","桐木收费站","HU_NAN","109.871255","27.320248"
"G0401430020030","干杉收费站","HU_NAN","113.178803","28.116925"
"G0060430030040","洞口收费站","HU_NAN","110.590101","27.041073"
"S0080430020010","西渡收费站","HU_NAN","112.433586","26.979762"
"S0031430010050","堡城收费站","HU_NAN","112.720506","25.114616"
"G0401430030080","万家丽南收费站","HU_NAN","113.038844","28.083034"
"G0056430060010","黄丝桥收费站","HU_NAN","109.390171","27.913636"
"S0077520010031","松河收费站","GUI_ZHOU","104.621200","26.025390"
"G1502350020030","晋江龙湖收费站","FU_JIAN","118.588039","24.685170"
"S0012350030030","安溪湖头收费站","FU_JIAN","118.050837","25.242500"
"G1502350040020","南安南收费站","FU_JIAN","118.409780","24.893757"
"S0012350040020","漳平收费站","FU_JIAN","117.375343","25.339059"
"S0012350040030","苏坂收费站","FU_JIAN","117.248006","25.303822"
"G0030410050040","三门峡西收费站","HE_NAN","111.060791","34.728202"
"G0040410040010","丹水收费站","HE_NAN","111.681787","33.180679"
"G0072450060030","来宾收费站","GUANG_XI","109.211532","23.751752"
"G0080450060100","小林收费站","GUANG_XI","107.785347","23.128215"
"G7511450020010","防城北收费站","GUANG_XI","108.352249","21.820945"
"S5101450010010","高峰收费站","GUANG_XI","108.348124","22.927811"
"S7513450010010","都安收费站","GUANG_XI","108.089409","23.913447"
"S0060450020060","天等收费站","GUANG_XI","106.929468","22.891304"
"S2101450010030","玉林南收费站","GUANG_XI","110.213216","22.527863"
"G1011230040040","摆渡收费站","HEI_LONG_JIANG","128.094243","45.803316"
"G0010230040070","小岭收费站","HEI_LONG_JIANG","127.305356","45.330096"
"G1211230010010","黑河收费站","HEI_LONG_JIANG","127.455111","50.082962"
"G1211230010020","爱辉收费站","HEI_LONG_JIANG","127.407318","49.975095"
"G1211230010070","沾河收费站","HEI_LONG_JIANG","126.596746","48.631297"
"G0069500010060","西沱收费站","CHONG_QING","108.223645","30.382377"
"S0005440031040","沧江收费站","GUANG_DONG","112.772821","22.933792"
"G0015440070050","黄鹤收费站","GUANG_DONG","113.863477","22.633417"
"G15W3440040090","虎门北收费站","GUANG_DONG","113.681590","22.845224"
"S0003440020040","西乡南收费站","GUANG_DONG","113.860271","22.560239"
"G0055140460040","南义城收费站","SHAN_XI","112.949851","35.621134"
"G0020140370030","阳泉收费站","SHAN_XI","113.443308","37.855106"
"S0045140220020","荫营收费站","SHAN_XI","113.607641","37.942227"
"S0060140430020","太谷收费站","SHAN_XI","112.567994","37.493464"
"S0083410050020","新野北收费站","HE_NAN","112.396856","32.711515"
"G0085610030040","马道收费站","SHAAN_XI","106.998681","33.419596"
"G0020640010052","滨河新区收费站","NING_XIA","106.426777","38.355305"
"G0002110010020","马驹桥收费站","BEI_JING","116.572776","39.751429"
"S0032110010080","打铁庄收费站","BEI_JING","117.007038","40.068758"
"G0045110010090","庞各庄收费站","BEI_JING","116.324295","39.638414"
"G0006110010200","营城子收费站","BEI_JING","115.952499","40.371997"
"S0022130010060","金滩镇收费站","HE_BEI","115.311294","36.332709"
"G0075500040010","一品收费站","CHONG_QING","106.573678","29.269922"
"G0075500030010","收费站","CHONG_QING","106.586486","29.350613"
"G5001500010030","空港收费站","CHONG_QING","106.634874","29.760327"
"G0075520010070","遵义北收费站","GUI_ZHOU","106.920034","27.751781"
"G0076520060020","三都收费站","GUI_ZHOU","107.879050","26.083537"
"G0060520020010","凯里东收费站","GUI_ZHOU","108.041105","26.568124"
"S0050520010010","长顺东收费站","GUI_ZHOU","106.525327","26.033401"
"S0008440020010","四会南收费站","GUANG_DONG","112.752823","23.277344"
"G0094440074030","迎宾收费站","GUANG_DONG","114.056847","22.811029"
"G1501440010020","萝岗收费站","GUANG_DONG","113.524586","23.145702"
"G0059450020030","旺茂收费站","GUANG_XI","109.912212","22.113707"
"G0078450080060","板桃收费站","GUANG_XI","105.979211","24.514509"
"G7201450030010","安吉东收费站","GUANG_XI","108.304239","22.897046"
"S0043450010080","中马园区收费站","GUANG_XI","108.718197","21.827863"
"S0052450020010","迁江收费站","GUANG_XI","108.940825","23.602568"
"S6502450010010","梧州收费站","GUANG_XI","111.248252","23.506573"
"G0075450010040","芒场收费站","GUANG_XI","107.520019","25.157681"
"G0075450060040","茅尾海收费站","GUANG_XI","108.585758","21.908366"
"G0004420010070","孝感东收费站","HU_BEI","114.053340","30.930842"
"G0004420010100","武汉西收费站","HU_BEI","114.065886","30.455833"
"G0004420010170","安山收费站","HU_BEI","114.274962","30.154549"
"G0004420010220","新店收费站","HU_BEI","113.718336","29.616684"
"G0042420020010","东西湖收费站","HU_BEI","113.985293","30.711411"
"G0042420020020","汉川收费站","HU_BEI","113.833950","30.727418"
"G0042420020080","钟祥收费站","HU_BEI","112.620951","31.016410"
"G4213420040030","军店收费站","HU_BEI","110.602502","32.058989"
"G042S420010020","杨柳收费站","HU_BEI","115.753641","30.798742"
"G042S420020040","汪集收费站","HU_BEI","114.715798","30.792334"
"G042S420030010","巨龙收费站","HU_BEI","114.400431","30.723103"
"G0045420010060","团风收费站","HU_BEI","114.909395","30.673385"
"G0045420020040","三溪收费站","HU_BEI","114.966525","29.829622"
"G004E420010040","赤壁南收费站","HU_BEI","113.803777","29.642063"
"G04W2420020020","三里岗收费站","HU_BEI","113.188462","31.442727"
"G04W2420020030","三阳收费站","HU_BEI","113.244016","31.327374"
"G0050420010010","界子墩收费站","HU_BEI","116.037906","30.109847"
"G0050420020060","豹澥收费站","HU_BEI","114.550848","30.462987"
"G0050420050060","巴东收费站","HU_BEI","110.331034","30.616816"
"G0059420010030","白桑关收费站","HU_BEI","110.985396","32.956082"
"G0070420010020","分路收费站","HU_BEI","115.933763","29.756698"
"G0070420070030","青曲收费站","HU_BEI","110.628028","32.874147"
"G7011420010030","鲍峡收费站","HU_BEI","110.341663","32.701255"
"S0011420010010","武昌收费站","HU_BEI","114.258120","30.427915"
"S0013420010010","小军山收费站","HU_BEI","114.142567","30.394302"
"S0029420010060","蕲春东收费站","HU_BEI","115.511315","30.256367"
"S0029420010070","梅川收费站","HU_BEI","115.539042","30.168864"
"S0031420020030","三江港收费站","HU_BEI","114.804524","30.530468"
"S0040420010010","长青收费站","HU_BEI","114.107777","30.609973"
"S0007420010010","龚家岭收费站","HU_BEI","114.442650","30.592580"
"S0074420010030","汪桥收费站","HU_BEI","112.702581","29.990823"
"S0078420020010","双溪收费站","HU_BEI","114.502623","29.908810"
"S0088420020030","宜都北收费站","HU_BEI","111.387734","30.538988"
"G0035340040010","霍山收费站","AN_HUI","116.401866","31.405161"
"G0020370010040","蓝村收费站","SHAN_DONG","120.176156","36.423321"
"G0020370010050","即墨收费站","SHAN_DONG","120.295880","36.379030"
"S0001370020060","冠县东收费站","SHAN_DONG","115.665215","36.489677"
"S0043450010040","旧州镇收费站","GUANG_XI","108.912346","22.384011"
"S0043450010070","金桔收费站","GUANG_XI","108.739431","21.911021"
"G0069450010040","靖西收费站","GUANG_XI","106.447762","23.096465"
"S0060450010050","罗白收费站","GUANG_XI","107.515405","22.328993"
"S2201450010040","桂林象山收费站","GUANG_XI","110.292610","25.132699"
"G0065450070020","富罗收费站","GUANG_XI","111.127384","24.001846"
"S0052450010010","武宣南收费站","GUANG_XI","109.671889","23.515241"
"G0094440010070","国泰收费站","GUANG_DONG","113.018466","23.446135"
"G0080440031010","云安收费站","GUANG_DONG","111.995528","23.006926"
"G0035440030010","梅林收费站","GUANG_DONG","115.608184","23.643705"
"S0001370020100","茌平西收费站","SHAN_DONG","116.212288","36.538512"
"G1511370030070","济宁西收费站","SHAN_DONG","116.435495","35.504113"
"G030N610010030","高陵西收费站","SHAAN_XI","109.046141","34.558007"
"G065W610010060","隆坊收费站","SHAAN_XI","109.180586","35.707411"
"G0080440031030","连滩收费站","GUANG_DONG","111.768677","22.985570"
"G0035440030020","安流收费站","GUANG_DONG","115.682113","23.722996"
"S0021120010030","下仓收费站","TIAN_JIN","117.504478","39.816606"
"G0004430010040","岳阳收费站","HU_NAN","113.275200","29.271175"
"G0004430020200","马家河收费站","HU_NAN","113.020991","27.849972"
"G0055430020330","马迹塘收费站","HU_NAN","111.751983","28.453502"
"G0055430020340","长塘收费站","HU_NAN","111.764769","28.353572"
"S0020430020040","浏阳南收费站","HU_NAN","113.640759","28.100407"
"G0055430050030","宁远收费站","HU_NAN","112.058081","25.699306"
"S0020430030140","黄花收费站","HU_NAN","113.212857","28.222772"
"G0060430010010","株洲东收费站","HU_NAN","113.225768","27.903912"
"S0050430010010","岳麓收费站","HU_NAN","112.883609","28.121770"
"S0062520050020","罗苏收费站","GUI_ZHOU","106.525721","25.262333"
"S0080140620030","棋子山景区收费站","SHAN_XI","113.499319","35.712974"
"S0080140630050","郑庄收费站","SHAN_XI","112.398367","35.734001"
"S0045140220040","平定北收费站","SHAN_XI","113.671293","37.828688"
"G0059140250030","朔州西收费站","SHAN_XI","112.323928","39.347820"
"S0305630010010","柳树湾收费站","QING_HAI","102.206086","36.496345"
"G0016150010020","白音锡勒收费站","NEI_MENG_GU","116.634736","43.705715"
"G15W3350060020","南安乐峰收费站","FU_JIAN","118.532000","25.195564"
"G0095130080030","西辛营收费站","HE_BEI","115.505289","41.446942"
"G0020130010090","窦妪收费站","HE_BEI","114.517898","37.903754"
"G0002130020030","姚官屯收费站","HE_BEI","116.926286","38.360394"
"G0045130040020","七家收费站","HE_BEI","118.112256","41.466248"
"G0045130030060","白洋淀收费站","HE_BEI","116.128220","38.956595"
"G0022130010040","肥乡收费站","HE_BEI","114.802940","36.606918"
"G0022130020010","史村收费站","HE_BEI","114.340096","36.581395"
"G0003130010040","永清收费站","HE_BEI","116.556957","39.355625"
"S0060450020020","崇左北收费站","GUANG_XI","107.350935","22.453701"
"G0065450060030","英家收费站","GUANG_XI","111.096199","24.455708"
"G7212450010040","武宣东收费站","GUANG_XI","109.713148","23.581624"
"G0080450020010","梧州南收费站","GUANG_XI","111.234679","23.381243"
"S0060450020030","新和收费站","GUANG_XI","107.251039","22.544410"
"S0019320010020","骑岸收费站","JIANG_SU","121.053019","32.159030"
"S0019320020040","顾山收费站","JIANG_SU","120.573597","31.747698"
"S0048320020060","宜兴西收费站","JIANG_SU","119.794674","31.401263"
"S0230320010010","省道吴江收费站","JIANG_SU","120.378933","30.893722"
"G5513430030800","常德南收费站","HU_NAN","111.631154","28.943405"
"G0015320030120","白蒲收费站","JIANG_SU","120.791022","32.248502"
"G4011320020040","后周收费站","JIANG_SU","119.405255","31.569951"
"G0312340001010","官亭收费站","AN_HUI","116.792344","31.780548"
"S0045330010010","湖门收费站","ZHE_JIANG","120.061447","29.402216"
"S0024330010050","绍兴南收费站","ZHE_JIANG","120.570023","29.924895"
"S0014330020080","天子湖收费站","ZHE_JIANG","119.693477","30.828017"
"G0015330120030","温州东收费站","ZHE_JIANG","120.755322","27.968387"
"G0060330020090","义乌收费站","ZHE_JIANG","120.031601","29.373510"
"G1512330030050","徐村收费站","ZHE_JIANG","120.058343","29.249728"
"G0025330020060","中埠收费站","ZHE_JIANG","119.923514","29.956510"
"G0025330040060","洪渡收费站","ZHE_JIANG","119.871617","28.608575"
"G0056330010090","藻溪收费站","ZHE_JIANG","119.503051","30.199481"
