"ID","STATION_NAME","PROVINCE","slng","slat"
"G0004430040360","良田","hunan",,
"G0015320030060","南沈灶","jiangsu","120.470404","32.770355"
"S0030130010010","冀州南","hebei","115.510416","37.474564"
"S0020440010130","沙富","guangdong","113.038098","22.695527"
"G0085500020060","大安","chongqing","106.010657","29.387177"
"G050S500020030","清溪","chongqing","107.464272","29.796706"
"S0101500040010","万盛","chongqing","106.874518","28.976926"
"S0101500030030","丛林","chongqing","106.950407","29.030502"
"G0085500010010","G85合川","chongqing","106.611423","30.303718"
"G0611630010030","黎明","qinghai",,
"G2511150010010","鲁北南","neimenggu",,
"G0055440020080","云东海","guangdong","112.891974","23.187076"
"G9411440010040","南沙A","guangdong","113.581111","22.770278"
"S0039440010020","东沙匝道","guangdong","113.246391","23.055526"
"G0003340080030","岭南","anhui","118.000000","30.000000"
"S0018510020060","遂广武胜沿口","sichuan",,
"G5513430030810","常德西","hunan",,
"S0080430010250","新塘","hunan",,
"G0065430020120","陇城","hunan",,
"G0056430020060","安乡","hunan",,
"S0091430010080","八角寨","hunan",,
"G8511530050050","大渡岗","yunnan","100.992347","22.357408"
"G8511530060070","勐腊南","yunnan","101.554527","21.438300"
"G0326530010020","宣天板桥","yunnan","104.071560","26.112315"
"G0060530010020","小坡","yunnan","104.383671","25.920228"
"G0248530010010","普者黑","yunnan","104.202313","23.881312"
"G0080530040060","马街","yunnan","105.219515","23.747673"
"S8012530010010","泸西东","yunnan","103.495837","24.376263"
"S0241530010030","阿拉","yunnan","101.516600","25.133200"
"G5515430010010","桑植西","hunan",,
"G0042500040060","周嘉","chongqing","107.511597","30.436454"
"G5012500010020","赵家","chongqing","108.386637","31.102020"
"G5515500020010","G5515黔江","chongqing","108.891322","29.584315"
"G0069500030020","山王坪","chongqing","107.293499","29.088490"
"G7612520010010","江西坡","guizhou",,
"G0075520020070","息烽","guizhou",,
"G0045150020010","通辽东交接","neimenggu",,
"G0045150030050","元宝山","neimenggu",,
"G0065510020040","达渝百节","sichuan",,
"G0085510040130","柏溪","sichuan",,
"G0075510040020","南渝南充南","sichuan",,
"G0005510090050","攀田田房","sichuan",,
"S0066130010030","紫荆关","hebei","115.167751","39.430670"
"G0004130020170","邺城","hebei","114.389738","36.281244"
"S0011130010010","黄骅岐口主线","hebei","117.554612","38.586920"
"G001N130050010","燕郊","hebei","116.801211","40.004296"
"G0095130030020","三河南","hebei","117.087128","39.926428"
"G0002130030040","盐山主线","hebei","117.098333","37.872222"
"G1811130010020","沧州东","hebei","116.966742","38.243853"
"G0095130040010","涿州南","hebei","115.914237","39.395495"
"G0005130010020","涞水新城","hebei","115.717321","39.500181"
"S0072130010020","皇寺","hebei","114.406100","37.154449"
"G0045230010040","大同","heilongjiang","124.913056","46.106389"
"G0011230010030","曙光","heilongjiang","130.505474","46.305110"
"S0038320030070","东屏","jiangsu","119.098869","31.707900"
"S0071430020020","泥江口","hunan",,
"G050S500030010","龙头港","chongqing","107.235469","29.678607"
"G0040410010020","固始","henan",,
"S0083410040030","平顶山","henan",,
"G0036410020020","舞阳","henan",,
"G0020610010050","绥德","shaanxi","110.247953","37.557465"
"G0065610040030","建华寺","shaanxi","109.293282","36.954019"
"G0065610020040","黄蒿界","shaanxi","109.023589","37.814148"
"G0070610020020","南城子","shaanxi","109.491400","33.504200"
"G0069610010060","十里塬","shaanxi","108.486346","34.899303"
"G0070610060070","陕甘界","shaanxi","107.746096","35.234859"
"G0085610010040","水沟","shaanxi","107.027605","34.745927"
"G0108610030010","沣河","shaanxi","108.699167","34.213611"
"G0312610020010","构峪","shaanxi","109.914615","33.897367"
"G065E610020040","渭南北","shaanxi","109.630206","34.648814"
"G7011610010120","汉阴","shaanxi","108.523161","32.871346"
"G0006640010180","兴仁","ningxia",,
"G0025150010010","那木斯","neimenggu",,
"G0075500010020","钱塘","chongqing","106.297578","30.180235"
"G0015440020020","海湾","guangdong","116.758602","23.355409"
"G0015440110050","观珠","guangdong","111.203116","21.666657"
"S0016440010050","小楼","guangdong","113.830881","23.396357"
"G004E440010020","义和标识","guangdong","114.177426","23.134653"
"S0014440010060","紫金东","guangdong","115.222212","23.578778"
"S0016440020010","街口主线","guangdong","113.587581","23.519572"
"S0031440010040","光明","guangdong","113.929574","22.751527"
"S0003440020030","大铲湾","guangdong","113.857408","22.557357"
"G04W3440012030","乐昌","guangdong","113.331176","25.088893"
"S0050350010020","古武闽赣","fujian",,
"G0015350060040","池店","fujian",,
"S0038410020020","平舆","henan",,
"G0045410010040","濮阳南","henan",,
"S0032410070070","许亳扶沟","henan",,
"S0017340020020","淮南","anhui","117.016152","32.535159"
"G0050340050010","峨桥","anhui","118.332669","31.156108"
"G0035340070020","东至","anhui","117.033000","30.570000"
"G0036340010040","利辛","anhui","116.202361","33.193722"
"G0036340010010","怀远西","anhui","116.925250","33.073521"
"G0050340040010","当涂","anhui","118.314278","31.332329"
"G4211340010020","马鞍山北","anhui","118.314297","31.430728"
"G4211340010030","马鞍山南","anhui","118.321170","31.383106"
"G5011340010030","巢湖","anhui","117.914045","31.641793"
"G0025370020020","青州","shandong",,
"G0002370110070","乐陵北","shandong",,
"S0019370010010","莱西东","shandong",,
"S0019370010050","龙泉","shandong",,
"G003W370040020","莘县北","shandong",,
"G2516370020030","滨州西","shandong",,
"G0002370080040","齐河东","shandong",,
"G2011370010040","青岛机场","shandong",,
"G2011370020020","普东","shandong",,
"G2011370030020","平度南","shandong",,
"G0050500020030","永丰","chongqing","107.799202","30.306704"
"G5512410030030","获嘉","henan",,
"S0026410010070","浚县东","henan",,
"G0055410060030","南阳遮山","henan",,
"G3001410010080","十八里河","henan",,
"S0066130010010","易县","hebei","115.283872","39.195431"
"G0030650030080","安集海","xinjiang","85.364114","44.341599"
"G3014650010110","乌图布拉克匝道","xinjiang",,
"G050S500030050","G50S南岸","chongqing","106.736834","29.547175"
"G5001500010020","水土","chongqing","106.520833","29.774651"
"S0077520020050","保田","guizhou",,
"S0030520030060","太来","guizhou",,
"S0087410010020","修武城区","henan",,
"G7511450020020","华石","guangxi","108.225818","21.755383"
"S5101450010050","新江","guangxi","108.491338","22.680910"
"X0598450010010","兴业","guangxi","109.859050","22.816996"
"S0031450010030","融安","guangxi","109.369321","25.208262"
"G0078450060020","六塘","guangxi","108.955301","24.517807"
"S0052450040010","周鹿","guangxi","108.016418","23.534600"
"G0093500020040","塘河","chongqing","106.044697","28.977146"
"G1501440010050","北村","guangdong","113.304860","23.307308"
"S0041440010080","太成","guangdong","113.268835","23.350733"
"G0094440053020","中山南","guangdong","113.328446","22.462926"
"G0015440121030","鳌头","guangdong","110.866322","21.580418"
"G0004440020040","翁城","guangdong","113.787850","24.421141"
"G004W440030070","城区","guangdong","113.465483","22.521886"
"G1501440030080","鱼窝标识","guangdong","113.427897","22.854971"
"G0078440030050","月浦","guangdong","116.692439","23.433133"
"G0015440130050","松竹","guangdong","110.010596","20.830358"
"S0002440020050","九龙","guangdong","113.563793","23.296934"
"S0016440010080","街口主线","guangdong","113.587580","23.519571"
"G04W3440012010","坪石西","guangdong","112.994248","25.272268"
"G0205320020010","潘家花园","jiangsu","118.832194","32.375693"
"G4216510010050","仁沐新竹园","sichuan",,
"G0076520020020","纳雍","guizhou",,
"G4215520010010","赤水主线","guizhou",,
"G4215520010020","新店","guizhou",,
"G0076520060090","雷洞主线","guizhou",,
"G004E440010140","凤岗","guangdong","114.179111","22.683111"
"G0094440040030","小榄","guangdong","113.266294","22.581469"
"G0094440073020","上屯","guangdong","113.828151","22.996811"
"S0310630010040","公伯峡匝道","qinghai",,
"S0040510020080","资眉丹棱","sichuan",,
"S0014440060020","笪桥南","guangdong","110.518993","21.564696"
"S0014440060040","龙头","guangdong","110.541344","21.353789"
"S0014440060060","笪桥北","guangdong","110.460373","21.591270"
"G0078440060080","连平西","guangdong","114.469832","24.383705"
"G3014650010150","白碱滩","xinjiang","85.094714","45.711987"
"S0081520010010","绥阳","guizhou",,
"S0002520010010","新蒲","guizhou",,
"S0030520030040","九庄","guizhou",,
"S0030520030030","鹿窝","guizhou",,
"S0030520030020","流长","guizhou",,
"G3012650010010","库米什","xinjiang","88.095731","42.255521"
"G0035440010020","五指石","guangdong","115.827031","24.747616"
"G0015440130040","雷城","guangdong","110.007570","20.911284"
"G5601530010030","乌龟山","yunnan","102.654244","25.132230"
"G4215510030080","成自泸九支","sichuan",,
"G0070640010020","李旺","ningxia",,
"G0080530050010","富宁","yunnan","105.616907","23.639503"
"G0002110010120","塘沽西主","beijing","117.566923","39.078937"
"S0028110010040","机场高速北线","beijing","116.561459","40.121941"
"S0028110010030","火寺路","beijing","116.550401","40.121208"
"G0030620100020","张掖","gansu","100.490527","38.905508"
"G0075620040060","琵琶","gansu","105.310347","33.161460"
"G0075620020020","会川","gansu","103.965551","35.148429"
"G8511530060030","勐仑","yunnan","101.227763","21.851066"
"G5615530010020","撮科","yunnan","102.171012","23.779014"
"G7521520010060","开阳","guizhou",,
"S0020330010010","灵峰","zhejiang","121.455684","29.531447"
"G0025330020020","袁富","zhejiang","120.104311","30.112056"
"G0025330020080","场口","zhejiang","119.870695","29.903877"
"G0025330040030","西田畈","zhejiang","119.520000","28.553400"
"G0060330020110","鞋塘","zhejiang","119.848120","29.223245"
"G060N330020070","杨林","zhejiang","118.152600","29.059690"
"G1512330030020","怀鲁","zhejiang","120.369763","29.346828"
"G0003330010060","衢州南","zhejiang","118.726470","28.867310"
"G0015330020010","平湖","zhejiang","120.977694","30.679899"
"G0025330020220","富阳","zhejiang","119.955655","30.002734"
"G0015330010060","南北湖","zhejiang","120.866070","30.507460"
"G15W3330010050","象山","zhejiang","121.807432","29.485585"
"S0026330010050","璜山","zhejiang","120.331590","29.591550"
"G0025330030020","碧湖(南山)","zhejiang","119.798919","28.331193"
"G0060330020230","浦阳","zhejiang","120.235888","29.968112"
"S0024330010020","绍兴高新区","zhejiang","120.751000","30.008000"
"G0015330010020","临平","zhejiang","120.326570","30.371100"
"G0025330010020","良渚","zhejiang","120.092957","30.442812"
"G1512330030010","蔡宅","zhejiang","120.452842","29.388887"
"G0050500010040","石柱","chongqing","108.174074","30.026577"
"G0050500010030","沙子","chongqing","108.411175","30.022998"
"G0050500010010","冷水","chongqing","108.333522","30.109122"
"G0072360390050","吉莲路莲花","jiangxi",,
"S0080360460010","寻全路赣闽界寻乌","jiangxi",,
"S0030360480070","昌栗路东段宜丰南","jiangxi",,
"S0038360510020","昌栗路西段万载西","jiangxi",,
"S0041360530080","宁定路安定段安远南","jiangxi",,
"S0033440010010","下村","guangdong","113.871726","22.794540"
"G1501440030020","榄核","guangdong","113.344435","22.863655"
"G0035440020030","乌塘","guangdong","114.629832","23.037196"
"S0047440012030","莲洲A","guangdong","113.224668","22.346406"
"G0001210040070","高升","liaoning","122.199808","41.356843"
"G0011210020060","清堆子","liaoning","123.233202","39.841138"
"G0015210010300","石河","liaoning","121.825818","39.336720"
"G0011210030060","皮口","liaoning","122.311728","39.439330"
"G0016210020050","锦州西","liaoning","121.063415","41.072797"
"G0025210020010","康平","liaoning","123.399924","42.727058"
"G0025210020080","王府","liaoning","121.490991","42.071147"
"G1113210020010","北李官","liaoning","123.271343","41.792473"
"G1113210020050","宁官东","liaoning","123.282035","41.757873"
"G2512210010040","义县","liaoning","121.267655","41.520086"
"S0002210010010","法库","liaoning","123.440937","42.492950"
"S0017210010030","四面城","liaoning","123.991242","42.924527"
"G3014650010090","福海渔场匝道","xinjiang","87.215451","47.021195"
"G1514360240030","上武路石塘","jiangxi",,
"G0076360270030","赣崇路上犹西","jiangxi",,
"G0060360280030","温厚路向塘","jiangxi",,
"G0045360020030","泰赣路遂川","jiangxi",,
"S0029360160010","祈浮路西湖","jiangxi",,
"S0049440010020","司前南","guangdong","112.832717","22.494156"
"G0004440030040","萝岗北","guangdong","113.522439","23.146898"
"G0004440030140","东莞北","guangdong","113.697951","22.974418"
"G0094440052020","顺德","guangdong","113.300601","22.833206"
"S0039440010100","新联东","guangdong","113.440081","22.756772"
"G0004440020130","太和","guangdong","113.410209","23.348744"
"G0025440010040","蕉岭南","guangdong","116.161877","24.620173"
"G0001210040030","高花西","liaoning","123.030370","41.694998"
"G0001210060090","万家","liaoning","119.863958","40.068516"
"G0011210030080","杏树屯","liaoning","122.141600","39.284753"
"G0011210040040","大连湾","liaoning","121.717623","39.041978"
"G0015210010240","鞠屯","liaoning","121.951837","39.907215"
"G0015210020040","三涧堡","liaoning","121.259270","38.903552"
"G0016210050060","岫岩","liaoning","123.264012","40.302750"
"G0025210020120","龙城","liaoning","120.406001","41.617197"
"G0025210020140","公营子","liaoning","119.844467","41.379758"
"G1212210010020","草市","liaoning","125.214051","42.281129"
"G1501210020030","古城子北","liaoning","123.566595","41.745064"
"S0014210010020","安民","liaoning","124.886103","42.750140"
"G2518450010030","横垌","guangxi","111.413426","22.821495"
"S0050120010020","汉港","tianjin",,
"G2501320010030","新篁","jiangsu","118.933675","32.371869"
"S0029320010120","新街","jiangsu","120.142724","32.348286"
"S0055320020010","南京南主线","jiangsu","118.971389","31.708889"
"S0253320010010","沛龙","jiangsu","116.844456","34.896766"
"G0004430040370","宜章","hunan",,
"G0085530010040","普洱","yunnan","104.139540","28.252202"
"G0056530130020","陇川","yunnan","97.808055","24.159350"
"G0080530010010","鹿阜","yunnan","103.288964","24.802107"
"G5601530010020","团结","yunnan","102.563203","25.070328"
"G0085530030040","功山","yunnan","103.268137","25.737515"
"S2401130010020","涞水东","hebei","115.453311","39.224431"
"G0006130010020","下花园","hebei","115.290869","40.504455"
"G1812130010090","保阜高速晋冀界主线","hebei","113.834800","38.942751"
"G0018130010030","黄骅北","hebei","117.391029","38.393663"
"S0050130010090","围场南","hebei","117.801531","41.855222"
"G0025130040020","侯家寨","hebei","117.980716","40.276922"
"G0025130050020","丰润西","hebei","117.036196","39.863037"
"G0111130010120","丰南南","hebei","118.116540","39.255347"
"S2511130010050","曹妃甸工业区","hebei","118.396811","39.140486"
"S0411130010010","林峰","hebei","114.357473","36.469469"
"G0095130010010","双滦北","hebei","117.807920","41.022177"
"S0010130010040","张北北匝道","hebei","114.691974","41.186700"
"G4512230010020","农垦九三","heilongjiang","125.201111","48.890555"
"G4512230020010","富裕","heilongjiang","124.481884","47.758692"
"G8011530010030","开远","yunnan","103.285950","23.715723"
"G0001130010050","秦皇岛东","hebei","119.628855","40.004392"
"S0008510020050","百丈湖","sichuan",,
"G0004440030120","道滘北","guangdong","113.676821","23.013739"
"S0015440010030","罗城","guangdong","113.132156","23.127985"
"S0017440010010","锡场","guangdong","116.308956","23.609070"
"S0060410050010","中华路","henan",,
"S0038410030030","竹沟","henan",,
"S0049410070030","舞钢","henan",,
"G2011370030010","郭庄","shandong",,
"G0035440020180","小金口主","guangdong","114.382062","23.203737"
"S0048320010040","阳澄湖北","jiangsu","120.828218","31.498053"
"G04W2430020010","铜官","hunan",,
"G0076430010040","岭秀","hunan",,
"G0080530010050","竹园","yunnan","103.420974","24.136286"
"G8511530010090","牛恋乡","yunnan","102.683906","24.685273"
"G0078530030070","宜良","yunnan","103.148384","24.933656"
"S0400530010030","李其边道","yunnan","102.886963","25.070624"
"S0241530010040","科技园","yunnan","101.516600","25.133200"
"G5615530010010","红龙厂","yunnan","102.059524","23.789234"
"G0005530020040","元谋","yunnan","101.920622","25.719090"
"G1516320030020","宿扬苏皖省界","jiangsu","118.116646","33.527496"
"S0014440060090","新民","guangdong","110.194081","21.530633"
"G0078440060030","船塘东","guangdong","114.951948","24.153525"
"G1523440010060","归湖","guangdong","116.664761","23.751516"
"S0086140680020","阳城北","shanxi","112.397273","35.529801"
"S0045140210010","陈家庄","shanxi","113.388393","38.581153"
"G0005140390030","清徐","shanxi","112.317912","37.624522"
"S0050140300020","西凌井","shanxi","112.407943","38.143407"
"G0055140040020","新荣","shanxi","113.104691","40.185916"
"G0018140100050","浑源西","shanxi","113.617692","39.662574"
"S0045140020010","峰峪","shanxi","113.596163","39.904838"
"G0005140520090","土门","shanxi","111.506899","36.198415"
"S0075140680020","东镇","shanxi","111.301510","35.445570"
"S0087140750120","永济5","shanxi","110.433475","34.895681"
"G0020140400040","杏花","shanxi","111.897164","37.350981"
"G0020140400050","汾阳","shanxi","111.800503","37.308515"
"G0020140420030","军渡","shanxi","110.712238","37.446471"
"G0050340010050","宣城东","anhui","118.484600","30.565400"
"G003W340010020","涡阳东","anhui","116.365678","33.408258"
"S0006340020030","铁佛","anhui","116.463283","33.763615"
"G0005610010010","禹门口","shaanxi","109.863213","34.973478"
"G0005610010030","韩城","shaanxi","110.466906","35.477445"
"G0020610020050","杨桥畔","shaanxi","108.595356","37.364213"
"G0005610010070","孙镇","shaanxi","109.757371","34.938438"
"G0022610010090","张家湾","shaanxi","108.474318","36.044639"
"G0030610030160","磻溪","shaanxi","107.402222","34.331667"
"G0030610010050","罗敷","shaanxi","109.949665","34.539849"
"G0065610020030","横山","shaanxi","109.234195","38.040039"
"G0040610010060","丹凤","shaanxi","110.285659","33.708131"
"G0065610130080","毛坝","shaanxi","108.277498","32.350662"
"G0070610050010","西张堡","shaanxi","108.313700","34.293700"
"G0070610060040","彬县","shaanxi","108.126025","35.021861"
"G065E610010050","镇川","shaanxi","110.040477","37.899539"
"G2211610010010","陕西延川","shaanxi","110.387008","36.897742"
"G2211610010030","延川","shaanxi","110.150278","36.881944"
"G065E610020010","蒲城东","shaanxi","109.645044","34.954323"
"G065E610020020","卤阳湖","shaanxi","109.651237","34.851444"
"G3001610010090","河池寨","shaanxi","108.827363","34.199741"
"G7011610020070","汉中北","shaanxi","107.036721","33.168379"
"G3001610010110","未央(北)","shaanxi","108.961565","34.373511"
"G7011610010100","恒口","shaanxi","108.737878","32.737057"
"G0317510010070","成灌高速都江堰","sichuan",,
"S0402230010040","八五三","heilongjiang","132.917064","46.519713"
"S0012230010040","依安","heilongjiang","125.286590","47.916310"
"S0402230020050","新河","heilongjiang","131.836755","45.487245"
"G1012230020050","创业","heilongjiang","133.570000","47.212000"
"S0019310010020","S19张堰","shanghai","121.262237","30.797572"
"G1501310030020","G1501沪南公路","shanghai","121.786779","31.041851"
"G1501310040020","G1501亭林","shanghai","121.343775","30.879540"
"G3014650010120","和什托洛盖","xinjiang",,
"G5001500020060","双福北","chongqing","106.294504","29.428875"
"G060N360200020","德昌路德南","jiangxi",,
"G0022620030040","泾川西","gansu","107.329810","35.338380"
"G3511610010020","照金","shaanxi","109.394123","35.021829"
"G0005510060090","雅泸彝海","sichuan",,
"G4215510010070","成自泸富加","sichuan",,
"S0002510030060","成德南三台","sichuan",,
"G0002320010060","胡集","jiangsu","118.914910","33.980287"
"S0234320010010","234省道建湖","jiangsu","119.706944","33.525833"
"S0071430020070","壶天","hunan",,
"G0010230060020","穆棱","heilongjiang","130.101526","44.322596"
"G0011230030040","东京城","heilongjiang","129.112386","44.635212"
"S0011120010030","永定新河","tianjin",,
"S0030120010060","武清北","tianjin",,
"S0021120020020","宝坻东","tianjin",,
"G0002320010050","沭阳","jiangsu","118.828952","34.115014"
"G0025320010030","赣榆南","jiangsu","119.113927","34.774503"
"G0311320010010","311国道夹河","jiangsu","117.049621","34.241877"
"G15W2320020010","巴城","jiangsu","120.697596","31.495489"
"G0056430020050","南县","hunan",,
"G0005530020010","方山","yunnan","101.784292","26.136437"
"G6517450020030","里雍","guangxi",,
"G0035360080060","鹰瑞路北段白舍","jiangxi",,
"G0035360090010","瑞寻路会昌","jiangxi",,
"G0045150010010","欧里主线","neimenggu",,
"G0045150010040","大林交接","neimenggu",,
"G04W2440010130","浸潭","guangdong","113.293482","23.497902"
"G0035440020140","仙村","guangdong","113.721648","23.199944"
"G0094440060040","坂田","guangdong","114.045728","22.629209"
"G1501440030010","鱼窝头","guangdong","113.431511","22.859172"
"G0015440010070","外砂","guangdong","116.742546","23.430567"
"G04W3440011090","高田","guangdong","113.174500","23.815727"
"G0015440040020","埔边","guangdong","115.348227","22.839847"
"G0015440060010","荷坳","guangdong","114.219677","22.682438"
"S0011110020040","宽沟","beijing","116.572585","40.261925"
"G4501110020050","马驹桥西","beijing","116.555232","39.746241"
"G0004110010020","杜家坎匝道","beijing","116.204309","39.841588"
"G0001110010040","漷县","beijing","116.769288","39.815924"
"G7011620010030","店村","gansu","105.843707","33.756218"
"G0072350020070","泉南闽赣","fujian",,
"G2517350040030","厦门北","fujian",,
"G1502350030030","惠安南","fujian",,
"G0025350060030","朋口","fujian",,
"G1514350010010","宁上闽赣","fujian",,
"G0015350080010","漳州","fujian",,
"G0007150030130","黑鹰山主线","neimenggu",,
"G0059150010060","和林格尔主线","neimenggu",,
"G0007150010030","乌拉哈","neimenggu",,
"S0024150010020","准兴G6互通","neimenggu",,
"S0013130010030","高阳","hebei","115.738220","38.664189"
"S0028320010090","丁伙","jiangsu","119.637429","32.502119"
"S0038320010030","凤凰","jiangsu","120.671618","31.774243"
"S0038320040010","溧水开发区东","jiangsu","118.995160","31.721050"
"S0039320010010","丹阳新桥","jiangsu","119.830710","32.088910"
"G0005530030040","昆明西北","yunnan","102.536202","25.225265"
"G0056530070060","恐龙谷","yunnan","102.066980","24.974739"
"G0078530020010","陆良南","yunnan","103.612642","24.985626"
"G0085530030020","羊街","yunnan","103.122790","25.422503"
"G0085530030070","寻甸北","yunnan","103.242887","25.624963"
"G8511530040040","思茅北","yunnan","100.958291","22.820512"
"G0015320030040","白驹","jiangsu","120.415531","32.988529"
"G7521520010080","竹林","guizhou",,
"G0030650030090","奎屯","xinjiang","84.965367","44.389398"
"S0025520010070","合兴(沿德)","guizhou",,
"S0081520010020","牛心","guizhou",,
"G0069520040030","龙岗","guizhou",,
"S0030520030070","协和","guizhou",,
"G0056520030020","马蹄","guizhou",,
"S0050520010080","坝草","guizhou",,
"G0060520030080","都匀南","guizhou",,
"S0050520010050","紫云","guizhou",,
"G0060520010080","剑河","guizhou",,
"S0015520030020","桐林","guizhou",,
"G4215520010030","旺隆","guizhou",,
"G04W2440010090","阳山","guangdong","113.207803","23.276443"
"S0005440032080","更合西","guangdong","112.465760","22.746110"
"G0004440030320","同乐一","guangdong","113.925828","22.565904"
"G004W440030010","亭角","guangdong","113.488129","22.800676"
"G0015440122010","浅水","guangdong","110.726402","21.568199"
"G004W440040040","金台","guangdong","113.228630","22.215291"
"S0066510010050","乐自长山","sichuan",,
"S0066510010060","乐自荣县西","sichuan",,
"G0069500020020","洋渡","chongqing","107.952913","30.104556"
"S0044530010010","上登","yunnan","101.920627","25.547064"
"S0032410070030","鹿邑西","henan",,
"G0042340010030","丁埠","anhui","115.683868","31.464012"
"G0018370070040","寿光东","shandong",,
"G0018370070060","寿光西","shandong",,
"S0083370010030","木石","shandong",,
"G0025370030040","沂南北","shandong",,
"S0019370010060","即墨东","shandong",,
"G2516370010020","盐窝","shandong",,
"G0035370020030","定陶","shandong",,
"G0065500080060","雅江","chongqing","109.162700","28.453300"
"G0065500080080","G65洪安","chongqing","109.245300","28.501600"
"S0049410030020","涉村","henan",,
"S0001610010020","北环","shaanxi","108.910176","34.392994"
"G0085510040090","宜宾北","sichuan",,
"G0042510030040","广南顾县","sichuan",,
"G0005510030040","绵广小溪坝","sichuan",,
"G0317510010020","成灌高速崇义","sichuan",,
"G0005510060080","雅泸栗子坪","sichuan",,
"G0065510010030","达陕万源","sichuan",,
"S0001510020030","成绵复宝林","sichuan",,
"S0031450010010","三江南","guangxi","109.540871","25.736232"
"S0052450030010","三里","guangxi","108.745417","23.561116"
"X0599450010010","贵港","guangxi","109.519480","22.904385"
"G0072450030020","溶江","guangxi","110.485162","25.578090"
"G0075450010030","南丹","guangxi","107.562460","25.027531"
"G7201450010040","石埠","guangxi","108.168452","22.824243"
"G0060430020030","潭市","hunan",,
"G0060430020430","水府","hunan",,
"G0072430020140","茶陵","hunan",,
"G0072430020170","霞阳","hunan",,
"S0092430010010","华容北","hunan",,
"S0201650010010","小拐","xinjiang","85.008937","45.357092"
"G4215520010060","马临","guizhou",,
"S0055520040010","蔡官","guizhou",,
"G0005140390020","晋祠","shanxi","112.451962","37.711507"
"G0055140090030","应县西","shanxi","113.022292","39.634448"
"G0055140170040","忻州","shanxi","112.405300","38.254200"
"S0046140180020","五台山景区","shanxi","113.708191","38.849170"
"G0005140520010","平遥","shanxi","112.187506","37.172526"
"S0075140690020","运城东","shanxi","111.094783","35.063626"
"G0059140730040","临猗北","shanxi","110.731152","35.221697"
"S0050140310010","梁家庄","shanxi","111.662454","38.149474"
"S0076140550050","壶关","shanxi","113.199968","36.087779"
"G0055140460010","长治南","shanxi","113.022008","36.178965"
"G1501440030040","勒流","guangdong","113.183258","22.849925"
"G04W2440010160","清新","guangdong","112.927828","23.830756"
"G0006640010090","叶盛","ningxia",,
"G0006640010110","吴忠","ningxia",,
"G0059450010050","华江","guangxi","110.352552","25.421017"
"S0322420010010","松滋","hubei","111.648248","30.181336"
"G0040410010030","商城","henan",,
"S0083410050030","邓州新野","henan",,
"S0088410010020","轩辕丘","henan",,
"S0088410010060","禹州南","henan",,
"S0039410010010","淮滨南","henan",,
"G0025440020030","城西","guangdong","116.053727","24.281840"
"G0004440020050","大镇","guangdong","113.698055","24.264484"
"G0055440030020","古水","guangdong","112.378831","23.750958"
"S0008440010050","隧华平沙","guangdong","113.256291","23.241341"
"G9411440010030","南沙B","guangdong","113.581944","22.770833"
"S0209440010020","金龙","guangdong","114.110057","22.712773"
"G0055440010090","小三江","guangdong","112.128333","24.260277"
"G2517350030010","安溪清水岩","fujian",,
"G0025350010070","建瓯东峰","fujian",,
"G0004410010070","淇县","henan",,
"G0015320030070","富安","jiangsu","120.520076","32.663575"
"G0065500020010","水江","chongqing","107.294890","29.256366"
"G0094440073060","黄江","guangdong","113.978291","22.864824"
"G9411440010020","威远","guangdong","113.634167","22.808056"
"S0003440010070","沙田","guangdong","113.602697","22.887488"
"G0015440030020","霞湖","guangdong","115.652391","22.961071"
"S0008440020070","禄步","guangdong","112.307363","23.196776"
"S0016440010020","桃园","guangdong","113.700188","23.623441"
"G04W3440012020","梅花北","guangdong","113.092185","25.240510"
"G0045440010120","温泉","guangdong","113.661065","23.640573"
"G0076350020020","长泰","fujian",,
"S1522350010060","平潭","fujian",,
"S0012350020010","莆田西","fujian",,
"G1502350040040","南安水头西","fujian",,
"G0025350060020","连城","fujian",,
"G15W3350030020","连江马鼻","fujian",,
"G0015350030010","丹阳","fujian",,
"G15W3350040020","永泰葛岭","fujian",,
"G0015350060010","泉州","fujian",,
"G1514350020040","屏南","fujian",,
"S0083410040050","旧县","henan",,
"S0088410010050","禹州","henan",,
"S0008510010110","成温邛王泗","sichuan",,
"G0065500020080","G65巴南","chongqing","106.629409","29.371788"
"G0003350010020","仙阳","fujian",,
"G0015350090030","漳浦","fujian",,
"S0313350010010","古田翠屏湖","fujian",,
"G0015350090100","沈海闽粤","fujian",,
"S1525350010020","漳州南","fujian",,
"S0010350010030","光泽","fujian",,
"G0025350020050","洋中","fujian",,
"G0015350010070","三沙","fujian",,
"S0012350010060","湄洲岛","fujian",,
"G0025350060060","武平十方","fujian",,
"G15W3350060010","洛江北","fujian",,
"G1514350010040","九曲","fujian",,
"G0020640010050","宁东","ningxia",,
"S0015640010010","盐鄂高速","ningxia",,
"G0015440010030","钱东","guangdong","116.903211","23.685079"
"S0021440010020","巽寮湾","guangdong","114.761377","22.748481"
"G0005130020010","曲阳东","hebei","114.770533","38.620809"
"S0045140220010","盂县东","shanxi","113.499118","38.086820"
"G0006640010190","兴仁主线","ningxia",,
"G0078530050050","江召板桥","yunnan","104.449834","25.010029"
"G0078530050060","长底","yunnan","104.478227","25.035653"
"G04W2440020110","庆丰","guangdong","113.211982","23.212707"
"G0512510010040","成乐青神","sichuan",,
"S0031450010040","融水","guangxi","109.289863","25.054274"
