statName交易,statName地图,经度差,纬度差,provName
北柴,北柴收费站,0.006136,0.000022,shanxi
南坡,南坡收费站,0.006093,0.000975,shanxi
阳隅,阳隅收费站,0.006277,0.000152,shanxi
离石西,离石西收费站,0.006367,0.00605,shanxi
兔坂,兔坂收费站,0.005265,0.000144,shanxi
枣林,枣林收费站,0.006258,0.000633,shanxi
阳城,阳城收费站,0.000291,0.000031,shanxi
结古主线,,,,qinghai
道滘南,,,,guangdong
巉口,巉口收费站,0.002261,0.000179,gansu
兰州北,兰州北收费站,0.004196,0.00294,gansu
内黄,,,,henan
察汗淖,,,,neimenggu
铁岭新区,,,,liaoning
枫林谷,,,,liaoning
栗子房,栗子房收费站,0.006023,0.001597,liaoning
吴炉,吴炉收费站,0.005558,0.001555,liaoning
十里岗南,十里岗南收费站,0.005193,0.000985,liaoning
西柳,西柳收费站,0.004985,0.001437,liaoning
沙岗子,沙岗子收费站,0.005122,0.001358,liaoning
海湾北,海湾北收费站,0.005225,0.001097,liaoning
大庙,大庙收费站,14.208277,12.055339,liaoning
旗口,旗口收费站,0.005397,0.001898,liaoning
阜新东,阜新东收费站,0.006011,0.002329,liaoning
黄泥洼,黄泥洼收费站,0.005481,0.002889,liaoning
边牛,边牛收费站,0.005732,0.001992,liaoning
鴜鹭树,鴜鹭树收费站,0.005868,0.00283,liaoning
李家,,,,sichuan
巴达碑庙,,,,sichuan
彭阳,彭阳收费站,,,ningxia
井儿沟,井儿沟收费站,0.000047,0.000045,hebei
昌九路荷花垄,,,,jiangxi
灌村,,,,guangdong
朱尔屯,朱尔屯收费站,0.005998,0.001902,liaoning
玉龙新城,玉龙新城收费站,0.005633,0.001975,liaoning
毛家店,,,,liaoning
南雅,南雅收费站,10.185045,4.215172,fujian
漳州北,漳州北收费站,,,fujian
寿宁斜滩,寿宁斜滩收费站,,,fujian
松溪旧县,松溪旧县收费站,,,fujian
闽侯洋里,,,,fujian
长汀,长汀收费站,,,fujian
蛟洋,蛟洋收费站,,,fujian
连江,连江收费站,,,fujian
大广豫冀省界,,,,henan
董浜,董浜收费站,0.004065,0.002259,jiangsu
204国道新兴,,,,jiangsu
204国道东台,,,,jiangsu
宣威城北,宣威城北收费站,0.002547,0.003332,yunnan
云浪,,,,yunnan
建水,建水收费站,0.003157,0.005365,yunnan
G60松江,,,,shanghai
S32川南奉公路,,,,shanghai
S2临港,,,,shanghai
G1501闻居路,,,,shanghai
S36枫泾,,,,shanghai
丹霞,,,,guizhou
民主,,,,guizhou
沿河,,,,guizhou
官舟,,,,guizhou
王庄,,,,guizhou
林卡,,,,guizhou
鲁屯,鲁屯收费站,,,guizhou
乐运,乐运收费站,,,guizhou
陡箐,陡箐收费站,,,guizhou
六枝西,六枝西收费站,,,guizhou
亚布力,亚布力收费站,0.00795,0.00204,heilongjiang
奈门沁,奈门沁收费站,0.005837,0.006071,heilongjiang
承平,承平收费站,0.007111,0.002009,heilongjiang
依兰,依兰收费站,0.000107,0.000042,heilongjiang
荔城,,,,guangdong
三圣,,,,chongqing
五里堡,,,,henan
商周商丘西,,,,henan
淮阳,淮阳收费站,,,henan
达陕厂溪,,,,sichuan
成绵复高新区,,,,sichuan
成绵复什邡西,,,,sichuan
巴南五福,,,,sichuan
遂资横山,,,,sichuan
乐自乐山港,,,,sichuan
古窑子,古窑子收费站,,,ningxia
江都真武,江都真武收费站,0.006474,0.005687,jiangsu
铁山寺,铁山寺收费站,0.00009,0.000042,jiangsu
七都,七都收费站,0.27114,2.966467,jiangsu
泗阳东,,,,jiangsu
徐明苏皖省界,,,,jiangsu
231省道兴化,,,,jiangsu
常州市金坛区金宜公路儒林,,,,jiangsu
旧县,旧县收费站,2.80147,4.488704,chongqing
牛场,牛场收费站,,,guizhou
泮水西,,,,guizhou
响水,响水收费站,14.147738,6.969324,guizhou
永宁,永宁收费站,,,guizhou
织金洞南,织金洞南收费站,,,guizhou
深溪,深溪收费站,,,guizhou
正安北,,,,guizhou
北环广汕,,,,guangdong
白云新城,,,,guangdong
古巷,,,,guangdong
河朗,,,,guangdong
黄陂,,,,guangdong
珠海西,,,,guangdong
绵遂射洪玉太,,,,sichuan
广南天宫院,,,,sichuan
印江,印江收费站,,,guizhou
高新中航黎阳,,,,guizhou
杨家洼,杨家洼收费站,,,guizhou
宾州,宾州收费站,0.636703,0.066776,heilongjiang
百合,百合收费站,0.014577,0.000012,chongqing
大北城,大北城收费站,0.005757,0.000564,hebei
窑沟,窑沟收费站,,,neimenggu
临河新区,临河新区收费站,,,neimenggu
蒙陕界,,,,neimenggu
新店子北,新店子北收费站,,,neimenggu
白塔,白塔收费站,8.717093,12.04621,neimenggu
冀晋界井陉北主线,,,,hebei
崇礼北,崇礼北收费站,0.006396,0.00143,hebei
头沟,头沟收费站,0.000313,0.000554,hebei
冀鲁界,,,,hebei
两家,两家收费站,0.005998,0.00211,hebei
赵村,赵村收费站,0.006122,0.000608,hebei
新河,新河收费站,16.632405,7.994445,hebei
内丘南,内丘南收费站,0.006045,0.000273,hebei
龙坪,,,,guizhou
静观,,,,chongqing
白马,白马收费站,3.05839,1.89438,sichuan
雅泸冕宁,,,,sichuan
绵遂永兴,,,,sichuan
孙家滩,孙家滩收费站,,,ningxia
红寺堡,红寺堡收费站,,,ningxia
金积,金积收费站,,,ningxia
G15北青公路,,,,shanghai
S19金山卫,,,,shanghai
G1501塔闵公路,,,,shanghai
福海工业园区匝道（阿尔达）,,,,xinjiang
百口泉,百口泉收费站,0.00622,0.000244,xinjiang
天北,天北收费站,,,xinjiang
乌雪特匝道,,,,xinjiang
梨温路广丰,,,,jiangxi
昌金路分宜,,,,jiangxi
豁口,,,,shaanxi
咸阳,,,,shaanxi
常山,常山收费站,1.12296,5.03377,fujian
福州新港,,,,fujian
桂湖,,,,fujian
石狮北石湖,,,,fujian
南安官桥,南安官桥收费站,,,fujian
罗源湾,,,,fujian
雁石,雁石收费站,,,fujian
豫灵,豫灵收费站,,,henan
息县,息县收费站,,,henan
兵马俑,,,,shaanxi
过凤楼,,,,shaanxi
西左界,,,,shaanxi
玉山,,,,shaanxi
红碱淖,,,,shaanxi
太平,,,,shaanxi
烟霞,,,,shaanxi
府谷,,,,shaanxi
羊泉,,,,shaanxi
新兴,,,,shaanxi
平利东,,,,shaanxi
泾阳,,,,shaanxi
成雅蒲江,,,,sichuan
养马,,,,sichuan
成渝资阳,,,,sichuan
成渝资中,,,,sichuan
马岭,,,,guangdong
米都机场,,,,heilongjiang
大辛店,,,,shandong
枫桥南,枫桥南收费站,0.00484,0.00224,zhejiang
浦江,浦江收费站,0.00242,0.00041,zhejiang
乐成,,,,zhejiang
郑家坞,郑家坞收费站,0.00464,0.000068,zhejiang
牟山付,,,,zhejiang
海口,海口收费站,18.55663,3.1814,zhejiang
浙沪北主线,浙沪北主线收费站,0.112383,0.034337,zhejiang
天凝,天凝收费站,0.019778,0.017812,zhejiang
傅村,傅村收费站,0.000582,0.002712,zhejiang
塘栖,塘栖收费站,0.004931,0.002218,zhejiang
临安,临安收费站,0.004908,0.002622,zhejiang
横街,横街收费站,0.172336,0.339189,zhejiang
池淮,,,,zhejiang
净月,净月收费站,81.570595,81.581231,jilin
雁鸣湖,,,,jilin
平安,平安收费站,76.835895,76.833499,jilin
松原西,松原西收费站,79.648242,79.66094,jilin
九,,,,jilin
黄泥河,黄泥河收费站,84.488213,84.493532,jilin
图们,图们收费站,86.750823,86.773793,jilin
那木斯,,,,jilin
兴隆,兴隆收费站,15.148195,9.223767,jilin
陶家,陶家收费站,77.251963,77.274646,jilin
英额布,英额布收费站,83.822532,83.834756,jilin
乐山,乐山收费站,81.727829,81.741174,jilin
营城子东,营城子东收费站,82.320311,82.333542,jilin
沿河东,,,,guizhou
福泉东,福泉东收费站,,,guizhou
新添寨,新添寨收费站,,,guizhou
英武,英武收费站,,,guizhou
织金洞西,织金洞西收费站,,,guizhou
发耳,发耳收费站,,,guizhou
西坑,,,,guangdong
共和匝,,,,guangdong
南岗,,,,guangdong
威远,,,,guangdong
大岭山,,,,guangdong
樟木头,,,,guangdong
金谷北,,,,guangdong
七星岗,,,,guangdong
五沙,,,,guangdong
沥林西,,,,guangdong
龙潭,龙潭收费站,,,chongqing
秀山,秀山收费站,0.01495,0.19672,chongqing
铜梁,铜梁收费站,0.009349,0.012967,chongqing
神池,,,,shanxi
白文,白文收费站,0.042834,0.062908,shanxi
东阳关,,,,shanxi
连南,连南收费站,0.041508,0.008333,guangdong
广福主线,广福主线收费站,0.004446,0.002714,guangdong
登岗,登岗收费站,0.003365,0.005766,guangdong
莲洲B,,,,guangdong
金水,,,,shaanxi
东坑,,,,shaanxi
皇冠,,,,shaanxi
双城,,,,shaanxi
渭南西,,,,shaanxi
潞苑北街,潞苑北街收费站,0.006123,0.001114,beijing
闫村西,,,,beijing
西马庄,西马庄收费站,0.005268,0.000962,beijing
八达岭长城,八达岭长城收费站,0.006026,0.001278,beijing
南村,,,,beijing
镇江营,镇江营收费站,0.006844,0.000724,beijing
坨里,坨里收费站,0.006458,0.001002,beijing
京沈张家湾,,,,beijing
太平庄,太平庄收费站,0.006562,0.001397,beijing
老寺庙,老寺庙收费站,0.001314,0.000531,gansu
徽县主线,,,,gansu
杞县南,,,,henan
伊川西,伊川西收费站,,,henan
民权,民权收费站,,,henan
永城东,永城东收费站,,,henan
三门峡东,三门峡东收费站,,,henan
南乐南,,,,henan
世博园,世博园收费站,0.005568,0.002286,liaoning
阜新温泉城,,,,liaoning
普兰店,普兰店收费站,0.005115,0.001158,liaoning
巴什罕,巴什罕收费站,0.005998,0.001668,liaoning
华州,,,,shaanxi
镰刀湾,,,,shaanxi
腰市,,,,shaanxi
川口,,,,shaanxi
黄堡匝道,,,,shaanxi
南郑,,,,shaanxi
昌九路共青城,,,,jiangxi
瑞赣路罗坳,,,,jiangxi
玛多匝道,,,,qinghai
鱼水河主线,,,,qinghai
新林主线,,,,neimenggu
大梅沙,大梅沙收费站,0.001089,0.004866,guangdong
水沥,,,,guangdong
稔山,稔山收费站,0.00441,0.002951,guangdong
亭口,,,,shaanxi
权河,,,,shaanxi
四十里铺,,,,shaanxi
绵广绵阳北,,,,sichuan
乐雅凤鸣,,,,sichuan
乐自茅桥,,,,sichuan
乐自井研南,,,,sichuan
二绕东人和,,,,sichuan
水洞沟,,,,ningxia
杨芬港,,,,hebei
黄家屯,黄家屯收费站,0.358176,0.159215,hebei
涿州,涿州收费站,0.000069,0.000016,hebei
涞水西,涞水西收费站,0.006313,0.001305,hebei
永乐,永乐收费站,10.209461,15.681099,guangxi
石家,,,,heilongjiang
江桥,江桥收费站,0.000156,0.000053,heilongjiang
克山,,,,heilongjiang
前哨,,,,heilongjiang
双河,双河收费站,20.501889,13.252514,heilongjiang
呼兰,呼兰收费站,0.005907,0.001586,heilongjiang
亚沟,亚沟收费站,0.1752,0.20012,heilongjiang
甘南,甘南收费站,0.006338,0.002203,heilongjiang
共和,共和收费站,10.802642,24.867744,heilongjiang
军粮城,军粮城收费站,,,tianjin
大港,大港收费站,,,tianjin
六合主线,,,,jiangsu
叠石桥,叠石桥收费站,0.000027,0.000391,jiangsu
广陵,广陵收费站,0.0017,0.052961,jiangsu
黎里,黎里收费站,0.004367,0.002213,jiangsu
苏浙主线,,,,jiangsu
瓜州,,,,jiangsu
黄埭,黄埭收费站,0.005594,0.008734,jiangsu
扬州西,扬州西收费站,0.006561,0.005586,jiangsu
沛丰,沛丰收费站,0.000026,0.000083,jiangsu
二坪,二坪收费站,0.006948,0.006029,chongqing
临江,临江收费站,,,chongqing
良井,良井收费站,0.004507,0.002761,guangdong
梅花,梅花收费站,1.391,0.971704,guangdong
连平南,,,,guangdong
成彭彭州,,,,sichuan
成德南盐亭,,,,sichuan
苏通大桥北主线,,,,jiangsu
东海,东海收费站,0.00011,0,jiangsu
石湖,石湖收费站,7.266369,7.905704,jiangsu
张家港西,,,,jiangsu
儒林,儒林收费站,0.005207,0.011163,jiangsu
宿迁,宿迁收费站,0.001106,0.020354,jiangsu
250省道邳州,,,,jiangsu
322省道郑集,,,,jiangsu
323省道徐庄,,,,jiangsu
丰沙公路丰县,,,,jiangsu
荣家湾,荣家湾收费站,,,hunan
李家塘,李家塘收费站,,,hunan
青坪,青坪收费站,,,hunan
猛洞河,猛洞河收费站,,,hunan
永州,永州收费站,,,hunan
里田,,,,hunan
平和,,,,hunan
跃龙,跃龙收费站,,,hunan
蓝山,蓝山收费站,,,hunan
长铺,,,,hunan
石鼓,石鼓收费站,1.823442,5.174995,hunan
榔梨东,榔梨东收费站,,,hunan
湘潭西,湘潭西收费站,,,hunan
回龙桥,回龙桥收费站,,,hunan
东湖,东湖收费站,0.715631,3.905238,hunan
江永,江永收费站,,,hunan
常德北,,,,hunan
崀山,,,,hunan
苏溪湖,苏溪湖收费站,,,hunan
楼坝,,,,yunnan
龙林,,,,yunnan
拉市,拉市收费站,0.002331,0.006943,yunnan
中新,中新收费站,11.063419,1.444957,yunnan
鲁甸,,,,yunnan
磨黑,磨黑收费站,0.003282,0.005023,yunnan
者桑,者桑收费站,0.006614,0.004526,yunnan
S63秀山,,,,chongqing
蓬莱,蓬莱收费站,,,shandong
攀田大田,,,,sichuan
雅泸荥经,,,,sichuan
雅泸汉源北,,,,sichuan
营盘水主线,营盘水主线收费站,,,gansu
泌阳北,泌阳北收费站,,,henan
焦桐豫鄂界,,,,henan
新乡,新乡收费站,5.653748,4.834948,henan
长葛,长葛收费站,,,henan
东胜西,东胜西收费站,,,neimenggu
呼城黄河南,,,,neimenggu
大路焉,,,,neimenggu
绵遂花园,,,,sichuan
遂资龙门,,,,sichuan
成自泸董允坝,,,,sichuan
坪坎,,,,shaanxi
全福,,,,sichuan
汕龙岗,,,,guangdong
观音山,,,,yunnan
小龙嵩明,,,,yunnan
弥渡,弥渡收费站,0.002712,0.005724,yunnan
通关,通关收费站,0.004205,0.005989,yunnan
宝峰,,,,yunnan
禄金,禄金收费站,0.002956,0.005203,yunnan
呈贡北,,,,yunnan
勐宽,,,,yunnan
汊沽港,汊沽港收费站,,,tianjin
郭庄子,郭庄子收费站,,,tianjin
查日苏,,,,neimenggu
皖S105濮塘,,,,anhui
溧阳东,,,,jiangsu
盘州东,,,,guizhou
百里杜鹃西(黄泥塘),,,,guizhou
仁怀,仁怀收费站,,,guizhou
佛顶山西,,,,guizhou
焦冲,焦冲收费站,0.528702,1.042263,guangdong
三角A,,,,guangdong
广和大桥,,,,guangdong
麻涌南,,,,guangdong
石陂,石陂收费站,,,fujian
建瓯川石,建瓯川石收费站,,,fujian
建瓯东游,建瓯东游收费站,,,fujian
福州机场,福州机场收费站,,,fujian
新泉,新泉收费站,,,fujian
漳州招银港,漳州招银港收费站,,,fujian
漳平新桥,,,,fujian
牙城,牙城收费站,,,fujian
政和,政和收费站,,,fujian
涵江庄边,,,,fujian
仙居,仙居收费站,,,henan
罗山,罗山收费站,,,henan
淮滨,淮滨收费站,,,henan
鸡鸣驿,鸡鸣驿收费站,0.006182,0.001453,hebei
平山,平山收费站,20.496643,16.32716,heilongjiang
北安北,北安北收费站,0.20317,0.11834,heilongjiang
夔门,夔门收费站,0.006532,0.00583,chongqing
西彭,西彭收费站,0.006963,0.001442,chongqing
珞璜,珞璜收费站,0.001771,0.001877,chongqing
白芒,白芒收费站,0.004817,0.002855,guangdong
白石,,,,guangdong
共和主,,,,guangdong
黄埔,,,,guangdong
金白,金白收费站,0.00074,0.001,guangdong
水朗,水朗收费站,0.005096,0.00288,guangdong
坑梓,坑梓收费站,0.005246,0.001798,guangdong
保阜高速东下关,,,,hebei
保定,保定收费站,0.000001,0.000001,hebei
黄村,,,,guangdong
广明标识,,,,guangdong
罗田,,,,guangdong
公庙子,公庙子收费站,,,neimenggu
木格,木格收费站,0.00429,0.002893,guangxi
木梓,,,,guangxi
柳江,柳江收费站,0.004034,0.003424,guangxi
成南成阿,,,,sichuan
成自泸自贡东,,,,sichuan
钦州港,钦州港收费站,0.003929,0.002932,guangxi
唐山西,唐山西收费站,0.006768,0.005863,hebei
攀田总发,,,,sichuan
嘉兴东,嘉兴东收费站,0.003927,0.002602,zhejiang
埠头,埠头收费站,0.006709,0.005515,zhejiang
金华东,金华东收费站,0.2925,0.06429,zhejiang
掌起,掌起收费站,0.0046,0.00221,zhejiang
咸祥,咸祥收费站,0.006557,0.009295,zhejiang
玲珑,玲珑收费站,0.004838,0.002733,zhejiang
独山,独山收费站,,,zhejiang
马宅,马宅收费站,0.006556,0.006355,zhejiang
军山,军山收费站,,,hubei
金口,金口收费站,,,hubei
咸宁南,咸宁南收费站,,,hubei
高坪,高坪收费站,,,hubei
恩施,恩施收费站,,,hubei
荆门北,荆门北收费站,,,hubei
十里,十里收费站,,,hubei
公安,公安收费站,,,hubei
排市,,,,hubei
鄂湘,,,,hubei
当阳北,当阳北收费站,,,hubei
鸦南,,,,hubei
宣恩,宣恩收费站,,,hubei
襄阳北,襄阳北收费站,,,hubei
六里坪,六里坪收费站,,,hubei
漫川关,漫川关收费站,0.008113,3.683955,hubei
乔店,乔店收费站,,,hubei
马桥,马桥收费站,,,hubei
峪山,,,,hubei
大薤山,大薤山收费站,0.006623,0.005884,hubei
监利北,,,,hubei
澄溪,澄溪收费站,0.002137,0.001386,chongqing
陈山,陈山收费站,0.005397,0.002853,guangdong
沈海闽浙,,,,fujian
延平峡阳,,,,fujian
延平南山,,,,fujian
石狮,石狮收费站,,,fujian
南安,南安收费站,,,fujian
仙游,仙游收费站,,,fujian
将口,将口收费站,,,fujian
平和灵通山,平和灵通山收费站,,,fujian
翔安,翔安收费站,,,fujian
五厂,五厂收费站,0.007101,0.001339,heilongjiang
东成,,,,guangdong
阿城,阿城收费站,0.00866,0.00465,heilongjiang
五里坡,五里坡收费站,81.331361,81.301689,jilin
西沟主线,,,,jilin
查干湖,查干湖收费站,79.264035,79.269889,jilin
延吉北,,,,jilin
双辽南,双辽南收费站,80.147845,80.141919,jilin
新安,新安收费站,3.697307,13.507077,jilin
松原大路,松原大路收费站,79.55547,79.567663,jilin
明城,明城收费站,13.34097,20.26315,jilin
东岗,东岗收费站,85.406428,85.419509,jilin
汪清,汪清收费站,86.347382,86.361306,jilin
旧街,旧街收费站,0.007576,0.000226,shanxi
郝家庄,,,,shanxi
九景路油墩街,,,,jiangxi
景婺黄路赋春,,,,jiangxi
赣定路南康,,,,jiangxi
乐温路塔城,,,,jiangxi
古城,古城收费站,,,qinghai
花石峡匝道,,,,qinghai
锡铁山,锡铁山收费站,,,qinghai
三洲,,,,guangdong
铁西,,,,guangdong
水朗C,,,,guangdong
牛堡屯,,,,beijing
高教园区,高教园区收费站,0.005988,0.001164,beijing
白鹿主,,,,beijing
武山,武山收费站,0.002943,0.002027,gansu
首阳,首阳收费站,0.002952,0.001435,gansu
济源北,济源北收费站,,,henan
荥阳,荥阳收费站,,,henan
薛店,薛店收费站,,,henan
浚县西,浚县西收费站,,,henan
鹿邑,鹿邑收费站,,,henan
十大大饭铺,,,,neimenggu
六景,六景收费站,0.0038,0.003163,guangxi
阳圩,阳圩收费站,0.003669,0.002579,guangxi
灵川西,灵川西收费站,0.004911,0.002165,guangxi
桂粤,,,,guangxi
贵港东,,,,guangxi
旺田省界,,,,guangxi
清河农场东,,,,tianjin
津港天津,,,,tianjin
苏州工业园区,,,,jiangsu
G1501白鹤路,,,,shanghai
少云,少云收费站,0.003834,0.002723,chongqing
双河口,双河口收费站,0.006411,0.006311,chongqing
户县,,,,shaanxi
陕西富县,,,,shaanxi
绛帐,,,,shaanxi
清泉,清泉收费站,0.000327,0.000853,gansu
佛崖东,佛崖东收费站,0.003506,0.001244,gansu
甘谷,甘谷收费站,0.004547,0.001087,gansu
商洛,,,,shaanxi
杨斜,,,,shaanxi
辋川,,,,shaanxi
安崖,,,,shaanxi
成自泸兴隆,,,,sichuan
成德南古井,,,,sichuan
宁东主线,,,,ningxia
海兴西,,,,ningxia
滦南,滦南收费站,0.006294,0.004644,hebei
街基,,,,heilongjiang
汉沽农场,汉沽农场收费站,,,tianjin
陆家,,,,jiangsu
马坝西,马坝西收费站,0.000039,0.000014,jiangsu
盐城北,盐城北收费站,0.006312,0.006361,jiangsu
江平沿江公路靖江（江平）,,,,jiangsu
泉交河,泉交河收费站,,,hunan
朝阳,朝阳收费站,14.251286,17.076479,hunan
白箬铺,白箬铺收费站,,,hunan
古城,古城收费站,,,hunan
迎风桥,,,,hunan
乌云界,乌云界收费站,,,hunan
吉首东,吉首东收费站,,,hunan
古港,古港收费站,,,hunan
江底北,,,,yunnan
老寨,,,,yunnan
金鸡,金鸡收费站,,,yunnan
辛街,,,,yunnan
桃园,桃园收费站,11.006718,1.528639,yunnan
洛羊,洛羊收费站,1.3089,0.16942,yunnan
九龙池,九龙池收费站,0.001058,0.00582,yunnan
荣乌天津主线,,,,tianjin
唐海东,,,,hebei
曾家,曾家收费站,0.006977,0.004887,chongqing
石板哨,石板哨收费站,,,guizhou
九瑞路瑞昌,,,,jiangxi
利桥,,,,gansu
马鬃山北,,,,gansu
中川,中川收费站,0.009702,0.032196,gansu
陇西,陇西收费站,0.002153,0.001876,gansu
内遂文峰,,,,sichuan
法王寺,,,,sichuan
银川南,,,,ningxia
黄羊滩,,,,ningxia
甘塘,甘塘收费站,,,ningxia
灌云西,灌云西收费站,0.001618,0.00077,jiangsu
溧水开发区,溧水开发区收费站,0.005307,0.001872,jiangsu
马龙,马龙收费站,0.002272,0.003985,yunnan
清水河,清水河收费站,,,yunnan
新街,新街收费站,16.787178,7.345806,yunnan
迤纳厂,迤纳厂收费站,0.001257,0.002736,yunnan
松桂,,,,yunnan
